"","date","RX1.Comdty","TU1.Comdty","SF1.Curncy","UB1.Comdty","HG1.Comdty","EC1.Curncy","FV1.Comdty","BO1.Comdty","TY1.Comdty","BP1.Curncy","XM1.Comdty","GC1.Comdty","EO1.Index","US1.Comdty","JY1.Curncy","SM1.Comdty","SI1.Comdty","NV1.Curncy","G.1.Comdty","DU1.Comdty","CO1.Comdty","SE1.Curncy","OE1.Comdty","NO1.Curncy","C.1.Comdty","CT1.Comdty","DX1.Curncy","FC1.Comdty","LH1.Comdty","S.1.Comdty","AD1.Curncy","LC1.Comdty","CD1.Curncy"
"7051",2014-02-04,127.27,107.31640625,126.51,120.98,352.07,1.50359,113.6015625,51.55,116.984375,170.86,95.6327,1399.8,311.06,122.65625,108.912,338.31,22.496,75.51,97.53,109.564,164.26,16.89,118.882,16.045,963.5,103.13,79.194,123.324,80.956,1363.3125,84.54,99.91,91.106
"7052",2014-02-05,127.35,107.30078125,126.66,121.13,351.68,1.50559,113.4921875,52.26,116.734375,170.78,95.6028,1406.17,311.18,121.96875,109.244,334.53,22.939,75.6,97.61,109.569,164.99,16.894,118.91,16.183,966.75,103.27,79.101,123.287,82.12,1366.375,84.31,99.981,91.086
"7053",2014-02-06,126.69,107.28515625,127.02,120.09,356.15,1.51149,113.390625,52.85,116.484375,170.88,95.5332,1406.51,315.74,121.625,108.37,337.56,23.082,76.05,97.09,109.475,166.45,16.94,118.516,16.236,966.25,104.23,78.977,123.343,82.168,1376.25,84.85,99.874,91.177
"7054",2014-02-07,127.14,107.3203125,127.46,120.6,356.92,1.51605,113.640625,52.71,116.828125,171.82,95.4684,1412.89,316.64,121.875,108.182,337.86,23.091,76.31,97.39,109.534,170.15,16.99,118.807,16.336,968.9375,105.63,78.739,123.934,82.239,1382.25,84.82,101.055,91.46
"7055",2014-02-10,126.98,107.31640625,127.55,120.19,355.66,1.51749,113.5703125,52.94,116.796875,171.75,95.4784,1426.09,316.72,121.84375,108.282,336.04,23.295,76.1,97.31,109.509,168.69,17.002,118.723,16.443,966.25,105.51,78.709,124.007,82.025,1376,84.69,100.893,91.349
"7056",2014-02-11,126.97,107.27734375,127.38,120.26,354.61,1.51716,113.34375,53.11,116.46875,172.22,95.4386,1442.98,320.91,121.46875,107.828,339.98,23.342,76.69,97.22,109.519,168.77,17.115,118.76,16.471,962.9375,107.08,78.687,124.654,81.764,1385.625,85.56,101.613,91.632
"7057",2014-02-12,126.55,107.24609375,127.06,119.62,359.13,1.51226,113.171875,53.3,116.15625,173.77,95.3988,1448.8,323.64,120.90625,107.994,335.67,23.56,76.57,96.53,109.509,168.94,17.106,118.61,16.503,959.6875,106.71,78.723,124.451,82.168,1373.4375,85.52,101.325,91.773
"7058",2014-02-13,127.09,107.30078125,127.93,120.34,358.47,1.52116,113.46875,54.05,116.625,174.38,95.4436,1454.5,323.4,121.59375,108.182,342.7,23.623,76.93,96.86,109.544,169.2,17.074,118.873,16.528,960.75,105.78,78.369,126.094,82.025,1395.4375,85.13,102.494,91.955
"7059",2014-02-14,126.93,107.30078125,128.31,120.05,360.07,1.52406,113.390625,53.52,116.515625,175.3,95.5132,1475.2,324.94,121.5,108.625,340.59,24.811,77.14,96.83,109.534,170.08,17.118,118.76,16.61,971.125,105.72,78.175,125.909,83.105,1388.4375,85.58,101.559,91.904
"7061",2014-02-18,127.04,107.328125,128.78,119.62,362.38,1.5304,113.59375,55.17,116.8125,174.68,95.4386,1481.69,327.02,121.875,108.16,345.81,25.364,76.52,97.23,109.534,172.23,17.002,118.873,16.703,980.375,106.16,78.045,126.814,84.142,1412.875,85.57,102.297,92.227
"7062",2014-02-19,127.21,107.30078125,128.82,119.98,362.38,1.52895,113.4453125,55.01,116.609375,174.83,95.4784,1477.21,326.9,121.5625,108.138,342.86,25.308,76.35,97.39,109.539,172.24,16.944,118.929,16.65,989.6875,105.02,78.181,126.426,83.991,1405.875,85.29,102.081,91.106
"7063",2014-02-20,126.8,107.29296875,128.64,119.36,361.67,1.52628,113.3125,55.46,116.390625,174.44,95.4784,1473.3,324.58,121.34375,108.16,341.27,25.116,76.39,96.68,109.514,171.98,16.865,118.713,16.554,994,104.3,78.308,126.389,84.531,1410,85.26,102.117,90.874
"7064",2014-02-21,127.17,107.30859375,128.97,119.96,362.99,1.52895,113.3671875,55.98,116.484375,174.3,95.4037,1480.79,325.92,121.6875,107.939,344.98,25.229,76.33,96.84,109.524,171.28,16.893,118.873,16.613,988.0625,105.17,78.263,126.075,85.849,1423,85.02,101.811,90.712
"7065",2014-02-24,127,107.29296875,128.69,119.58,360.67,1.52795,113.3125,55.7,116.359375,174.49,95.4485,1496.9,326.98,121.46875,107.961,352.62,25.541,76.81,96.91,109.509,172.51,16.952,118.742,16.72,984.75,106.3,78.22,125.706,85.762,1439.3125,85.66,101.649,91.268
"7066",2014-02-25,127.26,107.30859375,128.96,120.28,359.41,1.52873,113.4921875,55.47,116.6875,174.63,95.4535,1502.16,326.37,122.15625,108.315,355.42,25.439,76.8,97.14,109.504,170.75,16.971,118.826,16.715,994,103.98,78.161,126.352,86.907,1452.3125,85.46,102.494,91.096
"7067",2014-02-26,127.69,107.3359375,128.38,121.36,357.86,1.52216,113.640625,56.32,116.921875,174.48,95.4983,1485.72,324.54,122.59375,107.994,354.44,24.618,76.65,97.33,109.554,170.76,16.924,119.06,16.672,993.5,102.81,78.452,127.036,87.296,1460.875,84.92,104.024,90.682
"7068",2014-02-27,128.23,107.3515625,128.78,122.17,356.98,1.52528,113.75,55.91,117.140625,174.71,95.563,1489.97,324.29,123.125,108.414,351.18,24.687,77.19,97.84,109.554,169.89,16.926,119.248,16.715,977.125,104.53,78.299,126.906,89.737,1446.5625,84.96,103.97,90.581
"7069",2014-02-28,127.62,107.3359375,130.28,121.41,355.47,1.53763,113.640625,56.78,116.9375,175.49,95.6028,1478.56,324.33,123.0625,108.713,355.93,24.559,77.42,97.43,109.479,170.06,17.228,118.826,16.847,996.5,103.73,77.727,126.814,92.33,1471.5625,84.65,104.348,91.238
"7070",2014-03-03,128.29,107.375,129.51,122.53,353.74,1.52773,113.84375,57.58,117.359375,174.45,95.6427,1510.67,315.95,123.59375,109.089,350.33,24.841,77.17,98.01,109.514,173.38,17.027,119.145,16.694,1011.5,105.15,78.088,126.869,93.907,1466.625,84.65,103.736,91.086
"7071",2014-03-04,127.96,107.3203125,128.92,121.92,358.48,1.52795,113.546875,59.39,116.75,174.6,95.6178,1496.79,324.5,122.4375,108.215,349.7,24.537,77.31,97.66,109.519,170.42,17.096,119.089,16.785,1041.0625,106.2,78.179,127.7,96.499,1480.9375,84.79,104.816,90.874
"7072",2014-03-05,127.9,107.3203125,128.86,121.73,357.15,1.5275,113.5234375,58.97,116.75,175.03,95.558,1499.48,324.42,122.40625,108.149,349.63,24.594,77.63,97.41,109.514,168.02,17.148,119.098,16.83,1036.25,105.48,78.114,127.202,95.678,1478.3125,85.18,103.412,91.48
"7073",2014-03-06,127.38,107.28515625,129.92,120.78,358.87,1.54197,113.375,60.45,116.453125,175.29,95.5182,1512.34,325.55,121.84375,107.385,350.64,24.944,78.25,96.95,109.41,168.55,17.255,118.803,16.896,1055.625,109.05,77.674,126.592,97.125,1496.5625,86.26,103.034,91.924
"7074",2014-03-07,127.43,107.21484375,130.38,121.01,343.76,1.54319,113.0234375,60.21,116.015625,175.15,95.4535,1497.13,322.54,121.28125,107.12,356,24.197,78.01,96.86,109.385,169.95,17.284,118.822,16.887,1051.3125,108.64,77.729,127.313,97.644,1517.125,86,103.106,90.975
"7075",2014-03-10,127.64,107.22265625,130.23,121.11,338.08,1.54286,113.109375,59.59,116.109375,174.25,95.4137,1500.82,320.22,121.3125,107.23,345.82,24.176,78.11,96.78,109.41,168.52,17.299,118.917,16.929,1028.1875,108.99,77.775,128.291,100.236,1476.5,85.51,103.034,90.914
"7076",2014-03-11,127.5,107.22265625,130.37,120.48,329.21,1.54297,113.1796875,59.44,116.234375,174.12,95.4386,1506.64,320.88,121.59375,107.529,345.43,24.066,78.08,96.88,109.405,169.25,17.313,118.879,16.958,1038.9375,109.1,77.742,128.457,101.187,1470.5,85.08,103.088,90.935
"7077",2014-03-12,127.96,107.24609375,130.84,121.14,330.33,1.54664,113.3203125,58.99,116.5,173.99,95.4436,1533.26,318.51,122.21875,107.761,339.44,24.694,78.14,97.2,109.425,168.42,17.312,119.098,16.964,1050.25,109.75,77.622,128.494,100.171,1443.5,85.24,103.556,90.813
"7078",2014-03-13,128.5,107.30859375,130.67,122.02,325.98,1.54174,113.625,58.41,117.03125,174,95.4386,1535.39,314.16,123.28125,108.868,343.64,24.509,78.68,97.72,109.47,167.44,17.266,119.345,16.906,1042.6875,109.13,77.636,128.494,102.764,1453.125,85.59,103.376,91.268
"7079",2014-03-14,128.52,107.30078125,131.08,122.09,329.04,1.54675,113.625,57.46,117.046875,174.15,95.568,1542.77,311.35,123.4375,109.266,345.27,24.758,78.74,97.98,109.44,169.46,17.246,119.279,16.907,1044.875,109.74,77.452,128.956,103.088,1445.0625,85.62,104.546,90.995
"7080",2014-03-17,128.33,107.26171875,130.99,121.73,329.21,1.54853,113.40625,56.91,116.703125,174.22,95.568,1535.95,314.89,122.78125,108.78,347.29,24.598,79.1,97.9,109.44,166.38,17.361,119.212,16.981,1029.8125,109.55,77.328,129.067,105.162,1448.4375,86.23,104.384,91.389
"7081",2014-03-18,128.34,107.29296875,130.92,121.87,329.15,1.54953,113.5234375,57.43,116.875,173.69,95.5331,1520.4,316.89,122.96875,109.001,354.45,24.121,79.65,97.91,109.435,167.24,17.423,119.222,16.968,1045.375,110.62,77.353,128.605,106.479,1476,86.59,104.87,90.64
"7082",2014-03-19,128.07,107.1328125,129.67,121.37,333.11,1.53841,112.78125,57.2,115.9375,173.12,95.5481,1500.6,316.56,122.03125,107.961,359.27,24.079,78.94,97.8,109.41,165.77,17.229,119.088,16.746,1048.625,110.25,77.925,128.808,107.279,1489.5,85.88,105.176,89.891
"7083",2014-03-20,127.57,107.1015625,129.43,120.94,326.59,1.53295,112.6953125,56.13,115.859375,172.83,95.4833,1488.51,318.03,122.125,107.994,362.77,23.621,78.78,97.17,109.331,166.71,17.188,118.756,16.669,1028.75,109.73,78.139,128.236,107.84,1492.125,85.8,103.952,89.851
"7084",2014-03-21,127.67,107.1015625,129.59,121.22,329.04,1.5344,112.6640625,55.73,115.921875,172.73,95.4534,1494.67,318.6,122.6875,108.249,354.53,23.482,78.84,97.34,109.336,167.44,17.17,118.784,16.687,1029.8125,111.07,78.05,129.27,108.596,1466.125,86.27,103.646,90.124
"7085",2014-03-24,128.14,107.0703125,129.83,122.04,328.49,1.53941,112.5703125,55.49,115.890625,172.73,95.4435,1466.92,315.99,123.09375,108.227,359.27,23.201,78.87,97.79,109.365,167.27,17.244,119.003,16.791,1053.4375,107.88,77.873,130.507,107.711,1483.5625,86.66,103.754,90.245
"7086",2014-03-25,128.33,107.1015625,129.57,122.19,335.18,1.53807,112.65625,55.35,115.9375,173.12,95.4933,1467.15,319.78,123.0625,108.205,360.59,23.1,79.19,97.7,109.405,167.55,17.232,119.126,16.765,1045.9375,112.03,77.882,130.895,105.118,1486.125,87.01,103.916,90.468
"7087",2014-03-26,128.48,107.15625,129.28,122.36,330.72,1.53407,112.8671875,55.34,116.25,173.58,95.5032,1458.2,323.03,123.5625,108.415,364.79,22.87,79.43,97.82,109.43,167.61,17.08,119.222,16.71,1041.625,109.11,77.96,131.43,105.831,1498.625,87.61,104.942,90.913
"7088",2014-03-27,128.86,107.1484375,129.05,122.91,333.78,1.52928,112.859375,54.93,116.3125,174.01,95.5331,1448.46,324.38,124.125,108.293,365.88,22.786,80.15,98.05,109.474,168.87,17.039,119.393,16.855,1057.75,110.18,78.041,132.074,108.424,1495,87.93,105.427,91.571
"7089",2014-03-28,128.63,107.140625,128.96,122.72,339.19,1.52973,112.71875,55,116.03125,174.32,95.5481,1447.46,327.14,123.5,107.629,364.25,22.881,80,97.63,109.455,169.24,16.973,119.26,16.827,1057.75,111.59,78.122,131.228,108.51,1495,87.88,105.445,91.389
"7090",2014-03-31,128.45,107.18359375,129.36,122.53,337.41,1.5324,112.78125,54.92,115.96875,174.6,95.5331,1435.71,328.45,123.1875,107.198,372.72,22.837,80.13,97.52,109.425,168.76,17.047,119.145,16.881,1079.25,111.32,78.043,130.253,108.877,1523.625,88.08,104.978,91.47
"7091",2014-04-01,128.3,107.17578125,129.44,122.21,338.41,1.53418,112.7265625,56.25,115.84375,174.16,95.4833,1431.46,330.2,122.65625,106.689,375.37,22.763,79.92,97.45,109.39,165.41,17.11,119.031,16.895,1091.0625,109.6,78.038,129.83,110.433,1544.9375,87.81,104.186,91.561
"7092",2014-04-02,127.91,107.1328125,128.97,121.52,339.64,1.53106,112.46875,55.5,115.421875,174.12,95.4435,1443.54,330.56,122.03125,106.623,370.54,23.182,79.12,97.2,109.361,164.11,17.037,118.841,16.91,1065.8125,108.93,78.158,130.4,109.741,1521.8125,87.83,104.078,91.632
"7093",2014-04-03,128.04,107.1328125,128.3,121.39,337.57,1.5255,112.484375,56.61,115.46875,173.73,95.4285,1436.61,330.2,122.28125,106.468,373.34,22.899,78.94,97.36,109.37,166.24,16.866,118.965,16.838,1074.9375,108.3,78.418,131.577,108.661,1535.3125,87.67,104.474,91.551
"7094",2014-04-04,128.56,107.22265625,128.22,122,337.07,1.52417,112.8828125,56.48,116.125,173.64,95.4534,1457.74,331.66,122.96875,107.165,372.57,23.062,79.4,97.93,109.415,167.13,16.829,119.25,16.839,1078.6875,109.99,78.351,130.75,106.414,1533.75,88.23,102.962,92.007
"7095",2014-04-07,128.71,107.26171875,128.83,122.11,338.97,1.52828,113.0234375,56.29,116.3125,173.96,95.5281,1451.93,329.1,123.40625,107.287,368.83,23.016,79.58,98.13,109.4,165.72,16.902,119.25,16.87,1073.3125,107.87,78.141,130.602,108.035,1523.875,88.09,103.058,92.118
"7096",2014-04-08,128.49,107.26953125,129.48,121.89,340.25,1.53451,113.0625,57.21,116.484375,175.41,95.5281,1464.01,327.79,123.59375,108.857,371.79,23.19,80.12,97.88,109.395,168.62,16.993,119.136,16.925,1090,109.26,77.636,131.191,106.544,1542.875,88.92,103.325,92.492
"7097",2014-04-09,128.34,107.3203125,130.03,121.89,338.69,1.54085,113.25,58.3,116.625,175.89,95.5481,1460.43,328.36,123.40625,108.724,374.9,22.858,80.6,97.86,109.38,169.1,17.021,119.041,17.035,1079.8125,107.66,77.361,131.614,108.035,1556.125,89.28,103.592,93.059
"7098",2014-04-10,128.91,107.3828125,130.52,122.84,339.58,1.54519,113.5234375,57.74,117.09375,175.83,95.563,1476.76,327.18,124.34375,109.056,372.88,23.229,80.43,98.54,109.435,168.29,16.895,119.317,17.082,1077.625,105.97,77.261,131.173,108.164,1542.625,89.6,103.268,92.533
"7099",2014-04-11,129.08,107.375,130.65,123.41,339.19,1.54475,113.5625,57.2,117.1875,175.4,95.5979,1475.08,322.06,124.65625,108.923,367.75,23.062,80.32,98.6,109.44,168.08,16.89,119.383,17.029,1071.75,105.97,77.332,132.074,107.948,1522.5625,89.34,103.707,92.179
"7100",2014-04-14,128.9,107.359375,129.99,123.08,339.86,1.5374,113.40625,57.42,117,175.2,95.6527,1484.58,321.93,124.375,108.78,372.57,23.136,80.24,98.42,109.45,170.81,16.822,119.317,16.943,1081.375,108.22,77.606,132.442,108.91,1536.375,89.5,103.802,92.189
"7101",2014-04-15,129.5,107.34375,129.89,124.22,333.17,1.53618,113.3203125,58.19,117,175.12,95.6278,1454.17,319.74,124.6875,108.658,379.02,22.533,79.99,98.71,109.509,171.26,16.78,119.611,16.981,1083,107.04,77.687,131.872,108.754,1562.375,88.94,103.44,92.047
"7102",2014-04-16,129.33,107.328125,129.74,123.98,337.41,1.5374,113.15625,59.39,116.796875,175.94,95.6427,1457.74,322.26,124.71875,108.193,381.82,22.701,79.89,98.44,109.494,171.64,16.735,119.516,16.935,1069.5625,108.37,77.682,131.89,109.985,1580.5625,89.25,103.592,91.774
"7103",2014-04-17,129.09,107.28515625,129.61,123.65,339.58,1.53718,112.8359375,58.98,116.203125,175.95,95.6626,1447.01,322.88,123.84375,108.05,379.72,22.657,79.39,98.24,109.43,171.53,16.711,119.317,16.895,1063.6875,107.34,77.702,130.534,110.544,1575.625,88.71,102.638,91.845
"7106",2014-04-22,128.74,107.26953125,129.19,122.95,340.53,1.5354,112.78125,58.07,116.09375,176.2,95.6178,1432.69,324.74,123.875,107.795,373.11,22.385,79.57,97.75,109.415,171.12,16.768,119.222,16.876,1066.875,108.34,77.791,130.754,108.329,1540,89.05,103.096,91.662
"7107",2014-04-23,129.01,107.30078125,129.47,123.54,341.14,1.53685,112.9609375,57.74,116.390625,175.77,95.6626,1436.61,324.12,124.34375,108.028,371.79,22.474,79.48,98.14,109.415,170.87,16.783,119.26,16.877,1082.5,110.59,77.733,130.955,110.969,1528.3125,88.34,103.191,91.632
"7108",2014-04-24,128.93,107.29296875,129.63,123.63,348,1.53785,112.9453125,57.86,116.359375,175.96,95.6676,1443.32,323.75,124.40625,108.116,373.42,22.763,79.36,98,109.39,172.78,16.779,119.183,16.85,1077.625,111.25,77.677,131.67,110.007,1531.9375,88.11,103.764,91.683
"7109",2014-04-25,129.43,107.31640625,129.8,124.87,348.45,1.53907,112.9921875,58.31,116.5,175.98,95.6875,1454.72,320.61,124.78125,108.337,381.51,22.767,79.4,98.53,109.42,171.61,16.755,119.374,16.81,1090,111.31,77.619,131.963,108.239,1559,88.2,104.471,91.581
"7110",2014-04-28,129.25,107.31640625,129.96,124.43,346.83,1.54108,113.0390625,57.91,116.53125,176.11,95.7025,1452.71,321.47,124.59375,108.016,386.41,22.648,79.05,98.28,109.405,169.32,16.877,119.307,16.856,1091.625,110.1,77.565,132.77,108.284,1569.6875,88.06,104.509,91.683
"7111",2014-04-29,129.23,107.29296875,129.4,124.2,342.65,1.53629,112.96875,58.11,116.4375,176.31,95.6925,1449.69,325.64,124.28125,107.862,388.74,22.532,79.24,98.09,109.46,170.67,16.828,119.44,16.839,1108.8125,112.28,77.68,132.385,107.657,1586.0625,88.26,104.662,92.28
"7112",2014-04-30,129.49,107.3359375,129.95,124.79,337.57,1.54308,113.2578125,56.97,116.828125,176.89,95.6825,1449.24,327.46,124.78125,108.337,390.72,22.112,79.91,98.23,109.47,169.24,16.981,119.526,17.03,1103.5,112.55,77.341,132.843,105.33,1581.375,88.48,104.795,92.371
"7114",2014-05-02,129.72,107.3203125,130.22,125.04,342.31,1.54308,113.265625,56.16,117.046875,176.72,95.7224,1457.07,326.59,125.9375,108.216,380.19,22.541,80.3,98.53,109.509,170.06,16.949,119.687,17.037,1062.0625,112.59,77.371,134.529,104.927,1537.4375,88.22,105.445,92.118
"7116",2014-05-06,129.61,107.3203125,130.86,124.85,340.86,1.54998,113.2578125,55.62,117.046875,177.93,95.7622,1463.45,325.11,125.84375,108.923,377.9,22.655,81.12,98.42,109.465,167.66,16.996,119.573,17.107,1100.3125,112.18,76.946,134.511,103.876,1525.6875,89.09,105.636,92.928
"7117",2014-05-07,129.5,107.375,130.53,124.77,338.13,1.54808,113.4296875,55.24,117.265625,177.67,95.7971,1441.42,327.01,125.78125,108.691,375.84,22.306,80.4,98.38,109.47,169.34,16.986,119.488,17.126,1092.875,110.48,77.06,134.181,103.137,1511.8125,88.93,105.082,92.816
"7118",2014-05-08,129.8,107.3984375,130.03,124.81,341.48,1.54108,113.578125,55.63,117.484375,177.5,95.7871,1440.07,330.89,125.9375,109.012,380.43,22.071,80.14,98.53,109.534,169.2,16.942,119.716,17.169,1098.1875,111.07,77.215,134.529,102.846,1536.125,89.29,105.349,93.464
"7119",2014-05-09,129.78,107.4140625,128.86,124.39,343.76,1.52917,113.5625,55.71,117.375,176.44,95.807,1439.96,330.23,125.53125,108.68,385.65,22.051,79.85,98.27,109.499,168.96,16.797,119.716,17.117,1079.0625,110.25,77.758,135.317,102.645,1554.4375,89.1,105.445,92.766
"7120",2014-05-12,129.7,107.390625,128.72,124.18,351.18,1.53017,113.4296875,55.44,117.125,176.69,95.7971,1449.13,332.66,125.15625,108.282,378.45,22.538,79.92,97.82,109.499,169.78,16.793,119.706,17.091,1062.0625,108.99,77.762,135.336,101.526,1531.6875,89.2,105.139,92.857
"7121",2014-05-13,130.18,107.4140625,128.4,124.96,349.62,1.52383,113.6171875,55.75,117.4375,176.23,95.7821,1448.01,333.45,125.65625,108.138,383.6,22.542,80.06,98.25,109.549,171.07,16.849,119.925,17.075,1068.9375,108.54,78.003,135.427,100.608,1551,89.14,104.643,92.675
"7122",2014-05-14,130.66,107.4609375,128.46,126.01,352.35,1.52472,113.8828125,55.98,117.96875,175.69,95.822,1460.43,332.91,126.71875,108.691,385.02,22.805,80.4,99.03,109.569,172.56,16.817,120.134,17.074,1053.5,108.27,77.927,135.922,101.429,1554.1875,89.35,104.986,92.978
"7123",2014-05-15,131.38,107.4765625,128.44,127.7,350.62,1.52572,114,55.52,118.25,175.95,95.8668,1446.67,330.35,127.25,108.957,380.99,22.47,80.16,99.63,109.608,172.22,16.811,120.39,17.015,1029.625,107.86,77.858,136.472,100.461,1536.9375,89.16,104.948,92.988
"7124",2014-05-16,131.09,107.46875,128.2,127.07,350.9,1.52383,113.9609375,55.13,118.109375,176.22,95.9116,1446.45,329.73,127.09375,108.979,380.04,22.291,80.08,99.31,109.584,173.26,16.84,120.267,17.066,1028,107.22,77.9,137.315,100.041,1531.4375,89.25,105.33,93.079
"7125",2014-05-19,131.04,107.49609375,128.2,127.02,353.13,1.52539,114.0078125,54.69,118.0625,176.19,95.9465,1446.9,331.34,126.65625,109.189,388.19,22.319,80.02,99.14,109.593,172.66,16.76,120.248,17.068,1014.75,106.42,77.843,138.177,100.419,1552.625,88.89,106.476,93.049
"7126",2014-05-20,130.88,107.51171875,128.12,126.45,350.68,1.52372,114.171875,54.21,118.3125,176.42,95.9166,1447.79,331.01,126.9375,109.233,385.18,22.372,79.57,98.88,109.613,173.16,16.765,120.238,17.013,1006.75,106.24,77.887,138.598,99.767,1536.375,88.2,105.979,92.847
"7127",2014-05-21,130.66,107.50390625,127.9,126.07,348.22,1.52172,114.09375,54.75,118.140625,177.02,95.9714,1440.52,332.7,126.40625,109.089,394.2,22.301,79.47,98.61,109.603,174.52,16.796,120.153,17.035,1008.875,106.59,77.942,138.708,100.882,1573.5,88.02,105.617,92.664
"7128",2014-05-22,130.89,107.48046875,127.75,126.65,350.34,1.5186,113.96875,55.28,117.96875,176.7,95.8818,1448.24,333.61,126.25,108.658,396.89,22.511,79.45,98.53,109.643,174.22,16.749,120.286,17.021,1013.6875,104.78,78.093,137.896,98.926,1587.625,87.87,105.101,92.837
"7129",2014-05-23,130.88,107.50390625,127.58,126.41,353.19,1.51593,114.1015625,54.63,118.125,176.21,95.8469,1444.55,334.73,126.625,108.47,397.76,22.394,79.37,98.74,109.638,174.5,16.615,120.276,16.995,1016.3125,103.03,78.234,136.114,98.295,1584.25,88.07,104.108,93.079
"7131",2014-05-27,131.16,107.48828125,127.47,126.75,354.3,1.51682,114.1015625,54.04,118.234375,176.13,95.8818,1415.25,336.26,127.03125,108.481,391.12,21.989,79.3,98.71,109.658,173.68,16.665,120.447,17.019,998.75,101.43,78.19,136.573,98.001,1556.25,88.29,103.573,93.171
"7132",2014-05-28,131.73,107.52734375,127.26,127.91,353.85,1.51226,114.375,53.62,118.765625,175.07,95.9216,1408.31,335.43,128.21875,108.603,394.52,21.98,78.8,99.51,109.663,173.35,16.618,120.59,16.964,1004.625,101.31,78.399,138.038,96.36,1565.6875,87.97,103.993,92.968
"7133",2014-05-29,131.63,107.52734375,127.34,127.57,350.62,1.51326,114.2890625,53.32,118.703125,175.2,95.9863,1404.96,336.67,128.03125,108.724,394.44,21.928,78.61,99.68,109.648,173.6,16.614,120.533,16.98,998.25,102.84,78.321,139.079,96.15,1567,88.6,105.426,93.333
"7134",2014-05-30,131.52,107.51171875,127.72,127.28,348.28,1.51682,114.2421875,52.09,118.59375,175.65,95.9714,1392.55,336.59,127.8125,108.769,395.86,21.545,78.82,99.43,109.648,172.72,16.516,120.485,16.956,990.25,102.98,78.189,139.079,95.351,1560.9375,88.75,105.254,93.312
"7135",2014-06-02,131.44,107.453125,127.18,126.94,353.52,1.51248,113.890625,51.83,118,175.46,95.9565,1390.32,337.87,126.8125,107.95,400.45,21.611,78.48,99.03,109.653,171.8,16.501,120.476,16.892,989.75,103.23,78.467,139.449,95.162,1568.5625,88.2,105.177,92.816
"7136",2014-06-03,130.91,107.4453125,127.47,125.99,349.78,1.5156,113.7109375,51.89,117.5625,175.46,95.9067,1390.88,337.58,125.84375,107.906,395.39,21.638,78.23,98.66,109.638,171.79,16.524,120.295,16.893,974.3125,104.28,78.373,139.961,95.561,1548.4375,88.31,105.674,92.735
