date,AD,AH,BO,BP,C,CC,CD,CF,CN,CO,CT,DU,DX,EC,EO,FC,FV,G,GC,GX,HG,IB,JY,KC,KW,LC,LH,NG,NI,NO,NQ,NV,OE,PB,PT,QS,RX,S,SB,SE,SF,SI,SM,SMI,SP,TU,TY,UB,US,VG,W,XM,XP,Z,ZS
2004-03-19,52.98,1678.0,81.1,178.09,1834.5,2928.0,74.977,2402.2,88.45,73.94,148.86,100.785,93.663,1.3986100000000001,233.57,90.345,87.28125,71.64,588.27,4587.86,142.42,4505.3,124.646,552.42,2252.9375,119.533,88.179,396.285,14150.0,13.695,1595.4,44.43,91.532,875.0,401.92,438.15,85.96,707.9375,20.52,14.622,103.04,11.228,108.7,3807.69,1066.6,97.1796875,80.796875,71.4,82.5625,1755.28,3692.0625,93.574,3108.0,3342.3,1145.0
2004-03-22,53.32,1666.0,82.86,179.58,1872.75,3033.0,74.837,2351.7,88.74,72.92,146.85,100.814,93.303,1.40512,227.94,90.195,87.53125,71.73,595.25,4468.64,139.84,4415.2,124.686,556.38,2418.125,118.588,87.979,393.729,13900.0,13.814,1575.46,44.76,91.613,855.5,398.53,425.62,86.09,729.875,20.85,14.724,103.93,11.324,112.61,3704.93,1053.12,97.2578125,81.15625,71.62,83.125,1707.58,3974.125,93.5988,3078.3,3277.0,1132.0
2004-03-23,53.3,1644.0,82.74,179.69,1856.5625,3005.0,74.837,2351.1,88.7,74.05,142.16,100.776,93.324,1.4038599999999999,228.54,90.32,87.546875,71.73,598.67,4489.61,140.46,4441.0,124.646,549.55,2354.5625,117.152,87.946,392.593,13900.0,13.796,1562.92,44.78,91.581,824.0,396.58,437.01,86.07,727.3125,21.27,14.688,103.92,11.443,112.61,3730.96,1051.19,97.2578125,81.171875,71.46,83.1875,1722.41,3882.4375,93.6334,3072.9,3270.2,1107.0
2004-03-24,52.76,1656.0,80.6,177.32,1819.8125,3013.0,74.257,2335.8,88.83,73.38,143.03,100.899,94.519,1.38183,226.49,90.27,87.578125,71.79,594.97,4520.16,139.99,4432.4,125.39,539.83,2360.25,116.963,87.514,385.423,14350.0,13.619,1580.01,44.23,91.776,834.0,394.97,433.59,86.24,707.625,21.7,14.379,102.38,11.357,109.95,3721.37,1051.38,97.30078125,81.21875,71.57,83.21875,1728.85,3873.0625,93.6482,3051.3,3256.2,1111.0
2004-03-25,52.36,1649.0,80.13,175.88,1803.625,2970.0,74.997,2370.0,88.72,70.76,140.71,100.937,94.488,1.38274,232.15,90.656,87.546875,71.79,594.26,4611.83,138.85,4525.1,125.456,512.5,2312.25,116.019,88.644,378.82,13950.0,13.588,1623.32,43.89,91.897,810.5,398.7,429.04,86.36,711.0625,20.09,14.4,102.22,11.286,110.61,3780.29,1065.35,97.29296875,81.125,71.51,82.9375,1752.7,3835.4375,93.6383,3076.5,3299.6,1091.0
2004-03-26,52.88,1678.0,79.34,176.33,1796.3125,3003.0,75.606,2387.9,88.08,71.11,142.25,100.899,94.445,1.38069,233.09,91.429,87.1796875,71.73,601.81,4597.45,139.37,4545.9,125.576,517.54,2303.75,116.699,88.278,383.009,14200.0,13.557,1617.62,44.12,91.711,817.0,399.21,429.04,86.06,700.3125,18.48,14.392,101.79,11.456,109.64,3787.14,1065.45,97.16015625,80.5625,71.12,82.0,1753.35,3809.625,93.6284,3102.6,3299.2,1101.0
2004-03-29,52.91,1678.0,79.39,176.81,1793.375,2989.0,76.166,2415.1,87.72,70.56,143.67,100.785,94.128,1.38365,236.84,91.739,87.015625,71.18,594.54,4678.92,140.35,4586.3,126.16,520.77,2303.75,117.568,90.572,380.879,14090.0,13.613,1644.97,44.19,91.427,821.0,401.41,421.44,85.66,700.3125,18.45,14.418,101.71,11.32,108.81,3819.34,1080.48,97.0859375,80.34375,70.43,81.5625,1782.36,3814.3125,93.485,3078.3,3340.4,1106.0
2004-03-30,53.41,1685.0,78.73,177.67,1836.0,3039.0,76.256,2403.5,87.71,72.14,142.68,100.823,93.916,1.38731,236.22,92.486,86.9921875,71.17,601.1,4653.76,138.7,4574.0,125.987,527.25,2363.0625,120.667,90.14,399.847,13875.0,13.675,1648.96,44.58,91.459,814.5,405.82,435.49,85.72,702.5625,19.18,14.462,102.06,11.543,109.5,3804.27,1084.71,97.06640625,80.296875,70.55,81.4375,1770.75,3903.625,93.4652,3083.7,3334.7,1103.0
2004-03-31,54.28,1728.0,76.63,179.42,1881.5625,3147.0,76.066,2410.1,87.95,70.05,136.11,100.842,93.038,1.40215,235.49,92.254,87.2890625,71.35,608.92,4645.97,140.56,4583.7,127.501,530.48,2329.1875,120.667,88.611,412.214,14000.0,13.783,1642.69,45.36,91.573,822.0,403.36,426.76,85.87,687.875,19.42,14.59,103.26,11.795,108.74,3808.38,1083.56,97.1640625,80.6875,70.69,81.9375,1771.4,3835.4375,93.4554,3078.3,3321.1,1110.0
2004-04-01,54.56,1745.0,77.92,180.56,1915.375,3082.0,76.316,2438.4,87.8,70.14,134.86,100.71,92.594,1.4075199999999999,238.02,92.074,87.015625,71.22,609.63,4720.86,141.7,4630.3,128.217,533.0,2350.375,119.571,86.816,400.541,14500.0,13.837,1662.06,45.39,91.394,833.0,407.01,422.58,85.73,711.75,18.97,14.731,103.42,12.096,113.96,3865.24,1091.94,97.046875,80.3125,70.64,81.53125,1791.38,3858.9375,93.5147,3113.4,3338.9,1138.0
2004-04-02,53.73,1757.0,77.61,178.33,1943.25,2881.0,75.916,2484.8,86.7,67.16,137.25,100.332,93.99,1.38286,243.72,92.151,86.015625,70.62,600.67,4840.68,139.22,4730.2,127.328,527.97,2395.5,120.856,85.32,403.807,14325.0,13.677,1703.66,44.67,90.559,822.0,415.15,408.15,84.78,722.8125,19.3,14.474,101.36,12.107,116.25,3916.62,1100.13,96.62890625,78.96875,69.88,79.6875,1842.3,3913.0,93.4504,3105.3,3381.6,1124.0
2004-04-05,53.35,1734.0,77.85,176.9,1937.375,2917.0,75.976,2512.7,86.4,68.22,136.28,100.398,94.763,1.36893,244.92,92.744,85.75,70.39,591.86,4879.62,135.34,4738.4,126.691,517.54,2358.8125,121.614,84.29,403.251,13875.0,13.677,1719.61,44.12,90.575,792.0,417.44,407.39,84.68,708.3125,19.15,14.474,100.21,12.05,112.96,3931.01,1106.0,96.55859375,78.59375,69.64,79.0,1851.33,3891.875,93.1685,3129.6,3389.1,1044.0
2004-04-06,54.09,1750.0,77.06,179.08,1921.25,2909.0,76.236,2489.2,86.57,69.69,135.28,100.511,94.234,1.3784,243.06,93.517,85.9375,70.45,596.83,4842.48,136.32,4734.7,125.868,523.65,2370.125,122.572,84.423,403.599,14300.0,13.632,1696.25,44.57,90.81,795.0,414.81,417.65,84.89,697.5625,19.51,14.453,101.25,12.203,111.33,3909.77,1102.73,96.62109375,78.859375,69.72,79.3125,1823.61,3915.375,93.1636,3120.6,3385.3,1058.5
2004-04-07,54.36,1745.0,77.68,179.31,1940.3125,2844.0,76.136,2481.2,86.79,72.14,135.19,100.577,93.673,1.38788,243.6,93.336,85.9453125,70.63,602.38,4820.31,135.29,4738.2,126.359,526.89,2368.6875,121.415,82.861,407.976,13900.0,13.767,1697.96,44.71,90.94,786.0,415.24,439.67,85.03,702.4375,20.21,14.613,102.44,12.159,112.27,3913.2,1100.32,96.63671875,78.890625,69.97,79.3125,1812.01,3901.25,93.218,3117.9,3382.3,1046.0
2004-04-08,54.09,1749.0,75.8,178.36,1943.25,2848.0,75.137,2484.8,86.93,74.12,135.25,100.549,94.456,1.3765800000000001,243.83,94.032,85.8359375,70.63,598.11,4839.48,134.87,4805.1,125.124,521.85,2365.875,122.372,83.858,412.77,13800.0,13.633,1697.39,44.78,90.859,745.0,415.49,442.41,84.95,683.0625,20.58,14.505,101.88,12.01,109.6,3937.86,1097.72,96.63671875,78.734375,69.88,79.125,1821.68,3896.5625,93.1784,3108.9,3391.4,1038.5
2004-04-09,54.09,1749.0,75.8,178.36,1943.25,2848.0,75.137,2484.8,86.93,74.12,135.25,100.549,94.456,1.3765800000000001,243.83,94.032,85.8359375,70.63,598.11,4839.48,134.87,4805.1,125.124,521.85,2365.875,122.372,83.858,412.77,13800.0,13.633,1697.39,44.78,90.859,745.0,415.49,442.41,84.95,683.0625,20.58,14.505,101.88,12.01,109.6,3937.86,1097.72,96.63671875,78.734375,69.88,79.125,1821.68,3896.5625,93.1537,3108.9,3391.4,1038.5
2004-04-12,54.38,1749.0,74.23,179.17,1894.75,2808.0,74.537,2484.8,86.67,74.12,128.79,100.549,94.382,1.37589,243.83,95.269,85.75,70.63,598.4,4839.48,133.17,4805.1,126.186,518.26,2326.375,126.003,85.52,417.494,13800.0,13.565,1706.51,44.99,90.859,745.0,419.73,442.41,84.95,668.5625,20.24,14.49,101.96,11.921,107.08,3937.86,1101.96,96.609375,78.59375,69.88,78.84375,1821.68,3830.75,93.1537,3108.9,3391.4,1038.5
2004-04-13,53.6,1750.0,74.87,177.24,1833.0625,2794.0,74.817,2507.4,86.02,73.78,125.74,100.388,95.397,1.36139,245.63,95.192,85.359375,70.2,579.63,4866.44,132.29,4834.3,124.673,498.83,2247.3125,125.564,85.52,402.139,12900.0,13.589,1682.58,44.42,90.502,712.0,413.29,447.88,84.45,671.625,20.06,14.349,100.65,11.06,107.36,3942.66,1086.74,96.41796875,78.0,69.22,77.96875,1825.54,3694.4375,93.124,3108.9,3416.3,1020.0
2004-04-14,52.1,1791.0,78.06,174.47,1860.9375,2804.0,74.117,2475.9,85.82,74.36,132.32,100.341,95.799,1.36322,243.13,95.346,85.1171875,70.1,569.39,4833.49,133.84,4780.5,122.23,507.11,2300.9375,125.325,85.852,399.082,12975.0,13.629,1690.55,43.12,90.421,732.0,407.43,449.06,84.38,700.3125,20.36,14.334,100.72,10.399000000000001,111.4,3915.25,1088.18,96.20703125,77.78125,69.11,77.65625,1820.39,3772.0,93.0301,3108.9,3394.8,1028.0
2004-04-15,52.62,1807.0,75.4,174.58,1808.0625,2775.0,74.287,2472.2,85.8,75.77,134.57,100.35,95.588,1.36561,243.24,95.295,85.03125,70.23,566.27,4801.14,133.17,4750.2,122.735,506.39,2224.6875,122.811,85.259,398.388,12645.0,13.63,1659.21,43.41,90.462,728.0,405.31,462.75,84.52,665.75,20.03,14.338,100.9,10.508,104.97,3930.32,1083.65,96.25,77.734375,69.32,77.4375,1812.65,3600.4375,93.0499,3080.1,3405.0,1013.0
2004-04-16,52.83,1827.0,76.73,175.28,1849.1875,2714.0,74.067,2489.2,86.14,75.37,135.87,100.407,95.461,1.36687,244.98,95.81,85.296875,70.42,570.96,4858.65,138.75,4797.8,123.412,503.87,2244.5,121.415,85.415,389.772,13110.0,13.681000000000001,1656.37,43.41,90.567,740.0,408.2,460.01,84.62,667.1875,20.3,14.36,100.95,10.607,105.49,3932.38,1092.42,96.39453125,78.046875,69.77,77.78125,1826.19,3652.125,93.0845,3093.6,3426.9,1028.0
2004-04-19,52.94,1837.0,76.97,176.29,1830.0625,2760.0,74.187,2482.5,85.95,74.97,136.35,100.398,95.323,1.36984,245.33,96.712,85.1640625,70.28,570.39,4846.67,140.46,4767.7,122.575,506.39,2276.9375,121.654,86.008,382.755,12650.0,13.712,1676.31,43.75,90.6,745.0,408.71,470.18,84.67,669.9375,19.97,14.378,101.23,10.704,105.18,3941.97,1092.03,96.33984375,77.90625,69.69,77.625,1821.68,3703.8125,93.1142,3099.0,3433.7,1028.0
2004-04-20,52.25,1837.0,76.75,174.75,1818.3125,2676.0,73.688,2503.1,85.69,74.18,134.79,100.379,96.0,1.35751,247.62,97.228,84.984375,70.17,566.27,4886.21,135.39,4788.3,122.708,500.99,2292.5,124.367,85.696,385.812,12850.0,13.572,1638.13,43.1,90.551,738.0,401.84,458.05,84.55,658.6875,20.03,14.295,99.99,10.31,102.86,3963.89,1073.54,96.25,77.671875,69.41,77.3125,1831.35,3732.0625,93.0746,3120.6,3448.0,1042.0
2004-04-21,51.82,1720.0,75.25,172.91,1787.4375,2692.0,73.398,2483.8,85.86,72.72,139.07,100.313,96.709,1.3492899999999999,246.21,97.459,84.8203125,70.14,556.46,4868.24,126.87,4732.7,121.46,484.45,2238.8125,122.771,86.663,387.827,12425.0,13.52,1650.67,42.26,90.389,693.0,403.19,453.36,84.32,646.4375,19.97,14.225,99.49,9.16,101.89,3957.04,1081.34,96.09375,77.578125,69.31,77.375,1822.97,3619.25,93.0202,3103.5,3434.4,1017.0
2004-04-22,52.11,1714.0,75.78,172.57,1787.4375,2678.0,73.538,2511.4,86.16,74.81,141.32,100.369,96.371,1.35591,247.23,97.537,85.0234375,70.25,560.01,4924.55,126.66,4738.7,121.327,489.32,2212.0,120.776,88.286,390.676,12050.0,13.65,1691.12,42.65,90.47,711.0,408.28,456.49,84.43,654.6875,19.88,14.325,99.83,8.949,103.48,3944.03,1095.02,96.20703125,77.875,69.28,77.8125,1849.4,3562.8125,93.0845,3099.0,3454.8,1019.5
2004-04-23,52.01,1719.0,78.49,172.79,1784.5,2710.0,73.358,2528.0,85.86,74.14,140.16,100.275,96.646,1.34986,248.3,97.82,84.609375,70.23,562.57,4937.73,128.47,4761.4,121.779,490.01,2176.75,122.053,89.004,387.063,11995.0,13.53,1707.08,42.74,90.308,711.0,407.77,448.27,84.23,668.5625,19.76,14.259,99.35,9.149,104.97,3954.3,1097.62,95.99609375,77.375,69.17,77.21875,1840.37,3506.4375,93.1389,3115.2,3452.6,1037.0
2004-04-26,52.18,1720.0,78.3,174.39,1771.3125,2794.0,73.927,2512.4,85.88,75.23,136.58,100.256,96.106,1.35442,248.0,98.233,84.6640625,70.07,563.85,4959.3,128.31,4778.9,122.31,490.71,2162.625,124.168,89.971,400.472,11700.0,13.617,1697.39,42.82,90.283,722.0,405.06,459.23,84.22,666.8125,19.82,14.354,100.16,9.164,104.21,4005.0,1096.08,96.0078125,77.46875,69.27,77.46875,1838.44,3515.8125,93.0894,3115.2,3457.1,1040.0
2004-04-27,52.24,1735.0,81.46,174.67,1818.3125,2758.0,73.837,2510.4,86.02,76.8,137.59,100.246,95.873,1.36093,247.65,98.516,84.828125,70.08,567.4,4988.66,127.64,4776.3,121.473,498.01,2193.6875,124.207,89.129,408.115,11455.0,13.698,1691.69,42.94,90.275,735.5,402.01,470.96,84.25,693.4375,20.15,14.421,100.8,9.256,106.63,4004.31,1096.08,96.12109375,77.671875,69.32,77.6875,1842.95,3555.8125,93.1191,3111.6,3462.0,1049.5
2004-04-28,51.38,1661.0,79.84,172.83,1812.4375,2812.0,72.888,2470.2,85.84,76.87,131.0,100.218,96.72,1.3502,243.14,98.722,84.5390625,70.0,548.64,4894.6,121.7,4703.1,120.863,494.19,2173.875,128.397,91.22,412.353,10700.0,13.682,1661.49,42.38,90.21,706.0,389.79,473.7,84.17,688.9375,19.42,14.316,100.05,8.71,106.04,3976.91,1082.11,95.99609375,77.328125,69.2,77.125,1810.07,3501.75,93.1092,3101.7,3429.2,1023.0
2004-04-29,51.35,1663.0,82.2,173.05,1846.25,2828.0,72.848,2446.7,85.64,77.03,130.45,100.218,96.053,1.3642400000000001,240.73,99.129,84.3515625,70.01,550.34,4796.35,123.2,4657.2,120.783,487.58,2204.9375,129.355,91.657,409.45,11230.0,13.82,1636.42,42.33,90.194,718.0,386.57,467.83,84.12,701.375,20.12,14.432,101.2,8.64,107.49,3965.26,1073.15,95.91015625,77.03125,69.14,76.5625,1781.07,3572.25,93.0251,3054.9,3422.4,1044.0
2004-04-30,51.38,1670.0,80.41,173.62,1849.125,2828.0,72.798,2441.6,86.26,77.25,130.41,100.322,95.926,1.36664,239.31,99.968,84.5078125,70.12,550.91,4766.39,124.75,4623.4,120.451,480.62,2217.4375,128.317,92.874,405.165,11150.0,13.773,1598.82,42.72,90.413,731.0,386.4,483.48,84.4,710.5,19.97,14.427,100.93,9.013,110.04,3939.23,1065.45,95.98046875,77.25,69.28,76.9375,1771.4,3579.125,93.0054,3051.3,3394.8,1043.0
2004-05-03,51.37,1670.0,80.51,172.85,1870.8125,2772.0,72.728,2465.5,86.44,77.25,132.34,100.332,96.286,1.36173,241.63,101.443,84.484375,70.12,550.91,4801.74,126.61,4672.7,120.451,485.14,2252.0625,131.19,93.904,430.669,11150.0,13.713,1611.92,42.62,90.518,731.0,387.33,483.48,84.54,716.125,19.8,14.377,100.44,8.921,111.85,3983.76,1074.98,95.96484375,77.25,69.56,77.0,1790.74,3645.625,93.0301,3033.3,3394.8,1043.0
2004-05-04,51.98,1688.0,81.13,174.93,1869.375,2792.0,72.788,2461.1,86.3,80.5,131.11,100.303,95.26,1.37897,241.24,101.824,84.421875,70.29,557.02,4777.18,126.92,4660.7,121.155,502.19,2343.4375,134.98,93.092,433.295,10920.0,13.83,1617.05,43.06,90.437,732.0,397.77,502.25,84.5,716.4375,19.74,14.286,101.92,8.951,111.99,3997.46,1074.5,95.99609375,77.109375,69.4,76.625,1785.58,3774.125,93.04,3050.4,3436.3,1042.0
2004-05-05,52.18,1676.5,80.34,175.02,1846.25,2726.0,72.618,2483.7,86.22,82.27,133.0,100.322,94.678,1.38799,243.02,102.154,84.328125,70.28,559.87,4835.89,128.31,4713.7,122.336,502.19,2337.9375,136.377,94.184,436.129,11275.0,14.086,1631.86,43.28,90.413,737.0,398.53,503.43,84.37,715.4375,19.05,14.708,102.58,9.05,112.96,4031.72,1080.76,95.97265625,76.953125,69.23,76.40625,1808.14,3744.3125,93.04,3064.8,3452.6,1050.0
2004-05-06,51.43,1668.0,78.81,175.27,1791.4375,2724.0,72.458,2432.2,86.14,81.84,135.66,100.199,95.302,1.37772,237.97,103.553,84.1953125,69.94,552.19,4663.35,127.79,4640.9,121.049,494.88,2333.75,135.938,95.308,429.839,11025.0,14.032,1617.05,43.0,90.186,757.0,397.6,513.6,84.06,701.75,19.48,14.594,101.81,8.628,111.08,3996.78,1072.09,95.8828125,76.78125,68.77,76.125,1755.28,3700.6875,93.0103,3058.5,3413.7,1059.0
2004-05-07,50.2,1647.0,80.51,174.55,1795.75,2714.0,72.168,2419.1,85.11,82.9,142.25,100.01,96.593,1.35659,237.62,104.163,83.390625,69.52,538.97,4642.38,122.99,4582.1,118.393,487.58,2342.0625,134.661,97.461,435.023,10945.0,13.888,1602.24,42.14,89.78,730.0,389.03,513.6,83.58,723.5,18.94,14.404,100.48,8.288,113.52,3987.19,1055.24,95.44921875,75.84375,68.19,75.0625,1750.77,3698.4375,92.9955,3051.3,3400.8,1034.0
2004-05-10,49.57,1559.0,78.23,173.53,1723.5625,2718.0,71.829,2364.9,85.34,80.59,141.79,100.067,97.058,1.3534,231.49,105.282,83.4609375,69.54,538.4,4556.71,120.61,4461.3,116.893,500.45,2254.8125,135.06,99.084,427.42,10700.0,13.748,1590.27,41.25,89.861,713.0,383.18,508.12,83.69,710.125,18.33,14.252,100.77,8.532,112.93,3865.93,1043.58,95.51953125,75.90625,68.4,74.96875,1715.32,3535.5,92.8966,3008.1,3323.8,1015.0
2004-05-11,49.54,1591.0,78.48,171.54,1727.875,2718.0,71.929,2403.6,85.39,83.7,140.93,100.076,97.153,1.35317,234.1,105.154,83.5078125,69.67,536.27,4599.84,123.35,4521.8,117.238,503.58,2204.9375,133.823,101.581,441.382,10600.0,13.629,1613.63,41.22,89.853,718.0,386.32,512.42,83.66,717.0,18.07,14.232,100.7,8.174,114.21,3917.31,1052.06,95.54296875,75.984375,68.32,75.125,1733.37,3478.1875,92.8916,3009.0,3365.7,1025.0
2004-05-12,49.59,1612.0,75.21,173.18,1717.8125,2718.0,71.889,2376.0,84.97,85.02,138.73,100.048,96.73,1.35853,229.17,104.417,83.5234375,69.53,536.98,4501.59,122.68,4469.3,117.358,496.97,2173.125,132.108,102.673,442.695,10975.0,13.745,1617.05,41.56,89.74,731.0,386.66,532.81,83.47,681.9375,18.36,14.328,101.12,8.236,107.6,3865.93,1058.32,95.55078125,75.90625,68.02,74.875,1695.33,3391.0,92.9411,3042.3,3337.0,1033.0
2004-05-13,49.08,1592.0,75.21,172.13,1704.8125,2688.0,71.749,2408.6,84.73,86.23,143.55,99.991,97.481,1.3486,232.58,104.544,83.3359375,69.36,533.0,4581.27,121.8,4496.0,116.03,500.79,2174.5,131.07,102.673,447.879,10740.0,13.684,1606.22,40.94,89.626,726.0,384.11,524.65,83.37,689.125,18.13,14.246,100.35,8.31,110.04,3908.4,1053.6,95.4375,75.65625,67.88,74.4375,1730.14,3388.6875,92.8966,3031.5,3366.8,1017.0
2004-05-14,49.32,1615.0,72.73,171.83,1687.5,2646.0,71.839,2402.2,84.92,86.58,142.73,100.086,97.09,1.35545,230.51,104.977,83.703125,69.62,536.13,4575.88,121.7,4463.6,116.322,501.49,2103.875,130.99,102.436,442.419,10850.0,13.672,1595.4,41.28,89.797,734.0,384.87,534.44,83.62,654.0625,18.25,14.286,100.78,8.477,104.05,3895.38,1054.47,95.62109375,76.0625,68.34,74.96875,1724.99,3290.0625,92.8718,3024.3,3352.9,1020.0
2004-05-17,48.77,1583.0,71.52,172.75,1704.8125,2630.0,71.369,2370.3,85.34,86.69,141.06,100.152,96.434,1.3700700000000001,227.37,104.57,84.0234375,69.85,539.68,4499.8,118.24,4398.7,116.123,483.75,2138.5,128.397,100.779,444.008,10550.0,13.762,1580.01,40.67,89.975,728.0,381.23,529.14,83.8,635.125,18.68,14.417,102.21,8.399000000000001,101.5,3839.89,1045.51,95.76171875,76.5625,68.59,75.71875,1697.91,3374.9375,92.9955,3016.2,3332.1,1016.0
2004-05-18,48.98,1625.0,69.97,172.57,1686.0625,2642.0,71.789,2387.4,85.03,84.5,138.27,100.133,96.699,1.36276,229.73,105.078,83.859375,69.6,534.42,4532.15,119.17,4431.4,116.442,500.79,2141.25,130.153,101.895,425.347,10895.0,13.668,1593.12,40.77,89.91,739.0,381.91,518.13,83.71,613.0,19.08,14.405,101.77,8.406,98.37,3856.33,1050.23,95.66796875,76.34375,68.37,75.53125,1708.87,3400.1875,93.0103,3035.1,3335.9,1026.5
2004-05-19,49.82,1634.0,71.88,174.35,1723.5625,2656.0,72.538,2437.9,84.81,86.67,140.54,100.048,95.905,1.37087,234.38,105.943,83.640625,69.31,544.51,4634.59,123.61,4533.9,117.942,507.4,2170.3125,132.227,101.523,446.151,10995.0,13.743,1590.84,41.52,89.691,760.0,384.03,532.4,83.42,636.5,18.76,14.542,102.19,8.772,102.44,3908.4,1046.86,95.5703125,76.015625,67.91,75.0625,1744.32,3459.8125,92.951,3048.6,3376.3,1051.0
2004-05-20,49.51,1624.0,69.22,173.38,1687.5,2834.0,72.998,2414.3,85.12,85.21,139.59,100.105,96.424,1.36013,232.72,105.663,83.90625,69.31,538.12,4600.44,122.58,4482.2,117.69,497.32,2146.75,132.427,100.306,437.097,11060.0,13.629,1597.68,41.42,89.805,779.0,380.55,531.18,83.55,609.5,18.65,14.467,101.34,8.554,98.3,3908.4,1050.52,95.69140625,76.390625,68.11,75.71875,1728.85,3397.875,92.9361,3034.2,3348.7,1054.0
2004-05-21,49.85,1642.5,70.19,174.98,1674.5,2766.0,72.658,2413.7,84.93,83.49,138.41,100.086,95.81,1.3700700000000001,232.86,106.705,83.7578125,69.35,547.21,4588.46,126.24,4482.2,118.367,503.23,2145.375,133.185,102.064,439.101,11575.0,13.782,1605.09,41.79,89.748,804.0,384.28,510.79,83.5,611.9375,18.91,14.585,102.05,8.688,98.2,3881.68,1052.35,95.62890625,76.171875,68.13,75.4375,1722.41,3379.5,92.9905,3065.7,3350.2,1047.0
2004-05-24,49.82,1653.0,68.35,175.21,1709.125,2738.0,72.828,2440.9,84.93,87.29,139.59,100.114,95.831,1.37109,235.1,107.366,83.8203125,69.19,548.35,4625.01,127.48,4522.6,117.783,533.14,2185.5625,133.464,102.47,463.43,11675.0,13.796,1615.91,41.63,89.821,838.0,384.28,541.78,83.58,607.375,19.02,14.534,102.22,8.876,97.43,3891.27,1056.3,95.66796875,76.296875,68.11,75.6875,1744.32,3473.5625,92.946,3065.7,3350.6,1067.0
2004-05-25,50.57,1640.0,69.44,177.18,1753.875,2794.0,72.778,2427.5,84.85,85.62,139.9,100.133,95.091,1.3814899999999999,233.49,107.494,83.8671875,69.32,552.19,4643.58,127.48,4496.3,118.818,541.14,2181.4375,131.389,101.354,461.979,11750.0,13.908,1647.82,42.3,89.853,835.0,391.83,527.51,83.61,618.8125,19.4,14.613,102.74,9.006,99.94,3867.3,1071.52,95.67578125,76.390625,68.29,75.90625,1755.28,3469.0,93.0004,3055.8,3343.0,1065.0
2004-05-26,50.46,1661.0,69.73,177.58,1736.5625,2768.0,72.908,2463.5,85.43,84.79,136.98,100.18,95.006,1.3824,235.54,107.9,84.171875,69.52,552.05,4652.56,127.23,4544.4,118.858,557.48,2200.8125,131.948,100.475,461.702,11685.0,13.971,1658.64,42.48,90.016,850.0,388.78,531.18,83.85,611.625,19.85,14.689,102.79,8.961,96.56,3887.85,1074.98,95.82421875,76.75,68.56,76.25,1761.08,3501.125,93.035,3083.7,3355.9,1090.0
2004-05-27,51.26,1672.0,66.64,179.66,1725.0,2876.0,73.548,2477.0,85.88,82.9,134.34,100.294,93.842,1.4007800000000001,238.05,110.483,84.46875,69.6,561.43,4687.91,131.51,4572.5,119.747,556.09,2139.875,136.736,100.745,450.798,12100.0,14.118,1671.75,43.47,90.251,839.0,390.98,512.83,84.11,576.5625,19.8,14.862,105.0,9.169,89.6,3904.98,1081.44,95.953125,77.1875,68.84,76.96875,1768.82,3388.6875,93.1142,3102.6,3368.0,1100.0
2004-05-28,50.95,1693.0,67.77,179.3,1755.3125,2932.0,73.208,2459.8,85.46,83.65,134.43,100.171,94.128,1.39416,238.3,110.741,84.1875,69.33,559.73,4698.69,131.98,4560.8,120.292,595.04,2121.875,139.928,102.571,441.813,12175.0,14.072,1671.75,43.02,89.999,833.0,390.64,512.83,83.84,570.9375,20.29,14.795,104.36,9.043,88.72,3848.8,1079.13,95.7734375,76.796875,68.46,76.5625,1766.88,3322.125,93.1339,3115.2,3343.4,1110.0
2004-05-31,51.09,1693.0,67.77,179.29,1755.3125,2932.0,73.358,2470.6,85.5,83.65,134.43,100.067,94.128,1.39165,238.51,110.741,84.1875,69.33,559.73,4711.28,131.98,4563.1,121.327,595.04,2121.875,139.928,102.571,441.813,12175.0,14.072,1672.89,43.3,89.748,833.0,393.02,512.83,83.53,570.9375,20.29,14.795,104.22,9.043,88.72,3848.8,1080.28,95.7734375,76.796875,68.07,76.5625,1772.69,3322.125,93.1092,3116.1,3343.4,1110.0
2004-06-01,50.54,1708.0,71.3,180.04,1870.8125,2848.0,73.028,2441.2,85.3,89.37,127.93,100.095,94.054,1.39553,234.73,108.184,84.078125,69.07,560.58,4641.18,133.53,4499.1,120.093,576.61,2234.0625,138.292,103.552,458.205,12375.0,14.122,1674.03,42.96,89.829,832.0,392.34,548.3,83.58,606.0,20.75,14.828,104.69,8.961,95.31,3826.88,1080.09,95.703125,76.609375,68.18,76.03125,1750.77,3563.0625,93.0944,3107.1,3342.3,1115.5
2004-06-02,49.63,1673.0,69.97,179.6,1857.8125,2686.0,73.368,2458.1,84.88,84.29,126.06,100.086,94.043,1.39542,236.46,110.715,83.921875,69.04,556.33,4700.49,128.93,4533.8,120.637,583.56,2177.25,142.362,103.315,447.094,12000.0,14.092,1670.04,42.45,89.78,806.0,391.32,535.25,83.5,595.8125,20.23,14.776,104.53,8.64,92.69,3865.93,1084.04,95.625,76.4375,68.06,75.8125,1768.17,3441.4375,93.1389,3129.6,3351.7,1093.0
