"","date","NQ1.Index","RX1.Comdty","TU1.Comdty","SF1.Curncy","UB1.Comdty","HG1.Comdty","EC1.Curncy","FV1.Comdty","BO1.Comdty","VG1.Index","TY1.Comdty","BP1.Curncy","XM1.Comdty","GC1.Comdty","GX1.Index","EO1.Index","US1.Comdty","JY1.Curncy","Z.1.Index","SM1.Comdty","SI1.Comdty","NV1.Curncy","G.1.Comdty","LMNIDS03.Comdty","DU1.Comdty","CO1.Comdty","LMPBDS03.Comdty","SE1.Curncy","KW1.Comdty","QS1.Comdty","OE1.Comdty","LMZSDS03.Comdty","SM1.Index","LMAHDS03.Comdty","NO1.Curncy","C.1.Comdty","W.1.Comdty","SP1.Index","CF1.Index","CT1.Comdty","DX1.Curncy","XP1.Index","FC1.Comdty","IB1.Index","ST1.Index","LH1.Comdty","S.1.Comdty","AD1.Curncy","LC1.Comdty","CD1.Curncy"
"7140",2014-06-09,3838.33,131.31,107.3828125,127.36,125.8,339.36,1.51171,113.4765625,53.14,2642.8,117.34375,175.98,95.8419,1401.38,10009.04,343.28,125.75,107.873,5625.8,381.62,21.988,78.83,98.3,18905,109.643,173.64,2141,16.511,1926.5625,1206.75,120.59,2131,7022.47,1911,16.968,958.9375,1210.75,1870.43,3752.4,100.93,78.459,4734.7,143.649,8688.5,18089,96.15,1523.0625,89.23,108.526,92.735
"7141",2014-06-10,3845.16,130.96,107.3515625,127.11,125.32,340.42,1.50681,113.3671875,52.68,2646.8,117.171875,175.56,95.8369,1408.31,10025.55,343.36,125.46875,108.061,5620.5,383.44,22.105,79.22,98.05,18775,109.633,172.89,2140,16.484,1906.25,1196.6,120.439,2132,7105.25,1900.5,16.944,947.1875,1188.5,1870.71,3755.7,103.02,78.619,4733.8,144.813,8664.3,18051,96.991,1528.8125,89.44,108.62,92.766
"7142",2014-06-11,3842.88,131.12,107.3671875,127,125.44,339.02,1.50503,113.4375,51.98,2630,117.234375,175.97,95.7772,1409.54,9948.53,342.37,125.46875,108.415,5603.3,381.7,22.11,79.53,98.16,18305,109.678,173.57,2125,16.485,1849.125,1207.76,120.58,2125,7054.93,1867,16.885,937.625,1164.75,1864.38,3727.1,102.07,78.583,4718.3,143.19,8609.2,17868,97.559,1511.0625,89.57,107.711,93.11
"7143",2014-06-12,3815.56,131.19,107.3984375,127.32,125.11,336.24,1.50904,113.625,52.2,2626.8,117.671875,176.43,95.8021,1423.85,9946.52,342.78,126.375,108.802,5609.8,371.33,22.526,80.71,98.16,18000,109.693,178.42,2075,16.517,1852.375,1231.06,120.665,2077.5,7040.33,1844,16.935,944,1156.875,1851.53,3725.9,102.21,78.37,4694.1,145.29,8625.8,17791,97.559,1479.4375,89.95,109.87,93.241
"7144",2014-06-13,3820.12,131.37,107.328125,126.93,125.63,337.8,1.5057,113.453125,53.7,2626,117.4375,177.81,95.8419,1423.96,9924.02,342.12,126.25,108.426,5561.1,370.3,22.667,80.53,97.92,18070,109.697,178.48,2085.5,16.612,1872.75,1243.55,120.656,2088,7020.85,1845,16.914,950.4375,1158.375,1856.52,3716.5,103.83,78.434,4671.6,146.913,8648.4,17817,98.392,1490.375,89.72,111.063,93.241
"7145",2014-06-16,3823.66,131.59,107.29296875,127.34,126.07,340.08,1.50948,113.4140625,53.44,2610.81,117.453125,177.91,95.8867,1425.3,9904.01,341.05,126.4375,108.614,5536.5,365.95,22.736,80.68,97.89,18650,109.697,179.24,2106,16.662,1859.625,1248.62,120.741,2103.5,7024.09,1853,16.928,937.625,1148.4375,1857.38,3688.6,104.63,78.251,4682,147.301,8584.5,17658,96.261,1486.1875,89.72,110.931,93.272
"7146",2014-06-17,3823.91,131,107.24609375,127.04,125.32,341.31,1.5067,113.15625,53.68,2617.21,117.03125,177.68,95.9316,1421.61,9924.02,342.58,125.59375,108.26,5542.2,356.69,22.756,80.43,97.7,19120,109.658,180.05,2118,16.645,1870.8125,1257.06,120.476,2124,7040.33,1852,16.899,932.875,1149.9375,1862.18,3709.9,107.51,78.391,4665.6,146.701,8601.8,17666,96.784,1461.625,89.15,110.381,93.14
"7147",2014-06-18,3848.19,131.38,107.26171875,127.19,126.05,341.2,1.50848,113.3203125,54.29,2622.01,117.375,177.67,95.8917,1422.39,9938.52,343.36,126.15625,108.315,5554.9,358.67,22.809,80.89,98.04,18740,109.673,181.34,2124,16.583,1910.8125,1262.8,120.618,2136,7024.09,1873,16.833,938.6875,1160.3125,1876.95,3705,108.81,78.346,4651.7,144.584,8642.5,17676,97.172,1472.875,89.39,109.851,93.12
"7148",2014-06-19,3841.87,131.99,107.3046875,127.8,126.91,343.26,1.51382,113.46875,54.94,2651.59,117.484375,178.6,95.9664,1468.66,10008.04,345.47,125.75,108.514,5580.7,357.08,23.812,81.05,98.1,18550,109.693,182.61,2129,16.5,1914.75,1267.86,120.835,2153,7033.83,1889,16.572,957.875,1173.1875,1878.1,3731.2,105.48,78.08,4724.9,146.49,8717.3,17828,99.205,1485.1875,89.79,111.707,93.515
"7149",2014-06-20,3846.18,131.71,107.3046875,127.59,126.24,348.06,1.51215,113.421875,54.29,2642.78,117.40625,178.29,95.9515,1471.46,10001.55,345.3,125.84375,108.326,5595.2,363.42,24.159,80.89,97.87,18400,109.678,182.21,2130,16.434,1892.4375,1263.14,120.703,2177,7078.51,1886,16.56,963.6875,1156.875,1880.9,3713.2,105.24,78.124,4689.2,146.013,8693.8,17671,99.031,1479.9375,89.65,110.836,94.144
"7150",2014-06-23,3847.45,131.99,107.3125,127.83,126.7,351.18,1.51337,113.3828125,55.04,2626.77,117.40625,178.39,95.9366,1473.47,9928.08,343.36,125.875,108.536,5570.8,360.73,24.121,81.05,98.15,18425,109.678,181.12,2177,16.499,1874.75,1254.36,120.816,2184,7012.72,1890,16.594,945.0625,1146,1880.7,3693.1,104.47,78.024,4714.5,146.737,8673.4,17483,99.399,1489.375,89.93,111.29,94.377
"7151",2014-06-24,3847.45,131.96,107.3125,127.82,126.58,351.35,1.51326,113.5078125,55.43,2629.17,117.6875,177.98,95.9914,1476.71,9949.57,343.65,126.5,108.47,5568.3,354.87,24.268,80.87,98.1,18130,109.678,181.66,2183,16.435,1852.375,1264.15,120.769,2174,7037.89,1896,16.599,941.875,1128.6875,1871.27,3696.4,102.27,78.077,4696.2,148.66,8656,17450,101.045,1477.625,89.58,113.411,94.246
"7152",2014-06-25,3867.98,132.62,107.3671875,128,127.98,353.13,1.51604,113.6640625,55,2605.94,117.921875,177.95,96.0412,1478.16,9881.6,340.51,126.9375,108.58,5521.3,357.48,24.352,81.28,98.86,18575,109.697,180.93,2167,16.408,1874.75,1254.36,121.005,2182,6979.41,1900,16.528,937.625,1137.625,1877.24,3653.4,100.06,77.953,4665.7,149.719,8556.2,17318,100.174,1479.9375,89.79,114.112,94.388
"7153",2014-06-26,3870.77,132.88,107.40625,127.87,128.69,352.96,1.51382,113.8515625,54.81,2585.92,118.1875,178.43,96.0412,1471.9,9800.14,339.52,127.53125,108.779,5511.4,368.4,24.343,81.65,98.98,18800,109.707,179.67,2174,16.398,1893.125,1248.95,121.062,2190.5,6930.68,1897,16.529,941.375,1150.9375,1876.56,3636.6,99.02,77.967,4729.3,151.836,8559.1,17245,100.6,1502.1875,89.9,115.703,94.743
"7154",2014-06-27,3884.96,132.69,107.4140625,128.25,128.67,351.12,1.51804,113.890625,54.09,2582.72,118.203125,178.39,96.091,1475.26,9820.63,339.52,127.3125,109.1,5540.7,371.81,24.307,81.7,98.99,18920,109.688,179.82,2161,16.405,1906.25,1243.55,120.93,2185,6943.68,1885,16.558,941.875,1156.875,1879.74,3635.7,99.26,77.779,4720.6,151.271,8538.4,17172,101.413,1496.9375,90.05,114.472,94.976
"7155",2014-06-30,3894.09,132.77,107.4296875,128.92,128.88,355.06,1.52349,113.953125,52.5,2588.33,118.265625,179.27,96.091,1477.49,9855.11,341.34,127.5625,109.222,5537,358.09,24.217,81.5,98.68,19040,109.697,178.32,2173,16.534,1849.4375,1235.79,121.024,2217,6942.86,1891,16.54,891.875,1125.1875,1880.13,3622.2,98.03,77.512,4666.5,150.177,8530.7,17153,102.769,1444.5,90.09,113.676,94.935
"7156",2014-07-01,3938.96,132.87,107.40625,128.79,128.77,355.11,1.52182,113.8046875,52.53,2605.14,117.984375,179.76,96.0461,1482.63,9896.59,343.16,126.78125,108.956,5572.5,357.51,24.287,81.74,98.44,19125,109.717,178.21,2160,16.51,1819.0625,1234.44,121.1,2185.5,6998.1,1884,16.451,886,1115.4375,1893.03,3654.2,96.99,77.545,4654.3,152.295,8568.5,17380,101.53,1442.375,90.76,114.756,95.199
"7157",2014-07-02,3944.03,132.45,107.3515625,128.53,128.04,361.87,1.51904,113.53125,51.99,2603.54,117.53125,179.88,96.0711,1487.44,9917.58,343.57,125.75,108.614,5586.5,354.76,24.5,81.69,98.05,19630,109.702,176.55,2206.5,16.482,1800.5625,1227.34,120.958,2248,6985.91,1923,16.43,878,1121.3125,1894.86,3639.8,96.54,77.681,4717.1,152.595,8598.3,17467,101.336,1428.25,90.21,115.381,94.915
"7158",2014-07-03,3970.39,132.34,107.29296875,127.84,127.6,363.48,1.51326,113.3828125,52.12,2633.17,117.375,179.74,96.091,1475.93,10031.53,346.58,125.53125,108.205,5624.9,347.28,24.31,81.55,98.01,19875,109.712,176.17,2195.5,16.22,1815.125,1215.19,120.93,2239,7059.01,1935,16.38,872.125,1129.125,1904.39,3677.5,95.91,77.969,4752.8,153.601,8676.9,17616,102.053,1411.9375,89.44,117.407,95.321
"7160",2014-07-07,3958.73,132.73,107.28515625,127.95,128.19,361.43,1.51393,113.390625,51.8,2587.53,117.53125,179.56,96.0412,1471.9,9914.09,342.04,126.15625,108.58,5593.9,339.8,24.169,81.64,98.21,19330,109.722,174.96,2193,16.191,1768.875,1210.46,121.071,2263,6985.1,1924,16.485,853,1084.75,1898.04,3608.3,93.83,77.955,4774.6,153.865,8519.1,17159,102.111,1383.125,89.61,117.369,94.864
"7161",2014-07-08,3917.16,133.11,107.30078125,127.98,128.96,360.99,1.51415,113.5625,51.06,2550.69,117.875,179.53,96.0611,1471.35,9778.65,338.57,127,108.934,5521.3,334.14,24.168,81.84,98.85,19775,109.722,172.9,2216,16.181,1754.375,1198.64,121.213,2282,6948.55,1940,16.39,848.1875,1083.8125,1887.83,3557.1,93.64,77.91,4769.4,152.383,8366.5,16696,102.421,1356.25,89.87,116.29,94.864
"7162",2014-07-09,3939.72,133.06,107.3125,128.3,128.92,359.99,1.51815,113.6640625,50.06,2565.9,118.09375,179.84,96.1159,1480.06,9812.13,339.11,127.375,108.901,5504.8,337.63,24.231,82.24,98.8,19525,109.722,171.85,2195,16.282,1725.3125,1192.57,121.175,2281,6929.06,1939,16.501,833.3125,1074.0625,1894.38,3571.8,94.25,77.736,4718.8,150.76,8417,16826,103.273,1354.0625,90.1,114.226,95.128
"7163",2014-07-10,3927.8,133.32,107.3984375,128.03,129.76,362.1,1.51337,113.8125,50.52,2522.66,118.265625,179.67,96.1707,1496.72,9663.2,333.2,127.46875,109.211,5465.2,331.98,24.737,82.24,99.13,19250,109.722,172.47,2190,16.29,1709.4375,1194.92,121.26,2271,6885.2,1925,16.439,822.625,1068.6875,1885.33,3523.1,92.05,77.861,4724.1,148.642,8238.4,16554,102.885,1339.125,89.86,112.218,95.077
"7164",2014-07-11,3951.88,133.34,107.421875,128.09,129.86,362.32,1.51393,113.8515625,49.56,2523.46,118.3125,179.41,96.2255,1494.7,9646.2,333.33,127.75,109.144,5469.3,322.42,24.683,82.13,99.37,19380,109.722,169.28,2206,16.285,1680.4375,1190.55,121.279,2303,6868.95,1941,16.435,805.625,1024.875,1889.76,3537,91.84,77.918,4753.7,148.483,8238.3,16615,102.885,1298.9375,89.8,112.957,94.347
"7165",2014-07-14,3973.94,133.29,107.390625,128.12,129.76,360.1,1.51504,113.6953125,49.71,2551.49,118.078125,179.03,96.2006,1460.39,9786.64,335.8,127.3125,108.868,5528.7,323.08,24.054,82.04,99.33,19350,109.717,169.79,2213,16.271,1706.8125,1189.2,121.241,2307,6964.79,1942,16.418,812.5,1047.75,1898.04,3563.7,91.65,77.919,4768.5,148.695,8305.5,16676,103.331,1300.3125,89.84,111.953,94.53
"7166",2014-07-15,3967.09,133.22,107.3515625,127.56,129.88,360.16,1.50937,113.59375,49.74,2529.86,118.015625,179.73,96.2056,1449.66,9741.66,333.7,127.34375,108.735,5504.4,315.19,24.025,81.73,98.97,19325,109.717,168.26,2208,16.214,1687.6875,1176.07,121.194,2299,6961.55,1960,16.321,796.5625,1047.75,1895.15,3526.4,91.18,78.129,4759.8,149.295,8247.4,16466,103.628,1282.375,89.68,112.54,94.114
"7167",2014-07-16,3977.23,133.45,107.3203125,127.16,130.53,356.28,1.50436,113.5390625,49.64,2563.5,118,179.6,96.2205,1452.68,9854.61,337.58,127.53125,108.735,5558.9,319.01,23.894,81.18,98.97,19300,109.717,168.72,2205,16.189,1683.0625,1186.84,121.26,2303,6994.03,1970,16.383,805.625,1048.25,1901.7,3579.2,91.37,78.303,4771.1,148.095,8381.9,16963,103.47,1289.75,89.58,111.858,94.266
"7168",2014-07-17,3930.08,133.85,107.3671875,127.29,131.14,356.94,1.5047,113.7734375,49.02,2526.66,118.453125,179.37,96.2354,1471.79,9747.66,334.44,128.4375,109.177,5516.8,316.35,24.307,81.1,99.5,19200,109.717,169.85,2190,16.208,1714.0625,1186.84,121.317,2302,6955.86,1989,16.384,808.25,1073.0625,1881.28,3534.2,91.45,78.249,4779,149.348,8266.9,16627,102.142,1276.125,89.74,114.112,94.256
"7169",2014-07-18,3985.09,133.89,107.359375,127.25,131.52,352.95,1.50459,113.6953125,49.29,2532.27,118.375,179.18,96.2703,1463.41,9704.18,333.9,128.375,109.111,5525,316.18,24.022,81.01,99.67,18660,109.702,168.83,2187,16.187,1673.8125,1190.21,121.27,2294,6920.93,1981,16.408,790.6875,1037.0625,1898.61,3552.6,91.69,78.274,4780.7,149.383,8264.8,16694,100.735,1278.3125,89.94,114.85,94.388
"7170",2014-07-21,3980.53,134.04,107.3203125,127.24,131.75,354.56,1.50425,113.609375,48.71,2515.45,118.359375,178.97,96.2554,1468.44,9620.72,333.41,128.71875,109.089,5517.2,316.52,24.167,81.05,99.79,18825,109.707,169.52,2203,16.141,1658.625,1184.15,121.308,2336,6905.5,2020,16.386,775.25,1032.6875,1893.51,3525.2,91.54,78.305,4793.8,150.354,8250.2,16468,99.169,1277.25,89.78,115.854,94.357
"7171",2014-07-22,4005.62,133.67,107.3515625,126.62,131.12,355.56,1.49791,113.75,48.43,2555.49,118.484375,178.82,96.2753,1459.95,9730.67,337.01,128.84375,109.012,5567.5,317.43,24.162,80.81,99.59,19100,109.697,168.97,2216.5,16.141,1640.8125,1188.19,121.185,2362,6976.98,2043,16.403,767.25,1021.9375,1901.79,3580,91.92,78.536,4789.4,152.471,8377.1,16813,101.131,1286.1875,89.91,118.126,94.377
"7172",2014-07-23,4030.97,133.96,107.375,126.59,131.62,355.45,1.49691,113.7890625,48.79,2557.09,118.5,178.5,96.2354,1458.16,9757.16,337.43,128.84375,108.901,5569.2,325.5,24.147,81.04,99.87,19050,109.702,170.07,2206.5,16.167,1646.75,1194.59,121.308,2365,6971.29,2016,16.385,772.0625,1034.125,1907.47,3584.5,91.88,78.584,4817.3,153.336,8367.1,16780,98.753,1304.6875,90.47,118.202,94.398
"7173",2014-07-24,4027.17,133.56,107.3359375,126.57,130.87,362.04,1.49758,113.5625,48.85,2578.72,118.15625,178.04,96.2205,1442.62,9792.14,338.75,128.1875,108.592,5585.7,328.66,23.48,79.99,99.44,19160,109.688,168.56,2237,16.212,1638.8125,1192.57,121.166,2388,7010.28,2026,16.377,769.9375,1030.25,1907.38,3613.2,88.71,78.63,4821.7,153.389,8529.4,17112,97.663,1311.6875,90.14,118.581,94.266
"7174",2014-07-25,4010.69,133.93,107.34375,126.29,131.71,359.16,1.49402,113.671875,48.65,2541.08,118.40625,177.95,96.2056,1456.59,9634.71,334.28,128.9375,108.625,5562.2,330.9,23.734,79.76,99.8,19200,109.702,170.64,2267,16.238,1667.1875,1200.98,121.317,2393.75,6950.99,1997,16.319,773.125,1048.25,1898.42,3546.9,87.05,78.788,4819.9,154.042,8555,16971,98,1316.875,89.96,120.512,93.678
"7175",2014-07-28,4015.26,133.91,107.3359375,126.33,132.04,359.49,1.49424,113.5546875,49.22,2539.47,118.21875,178,96.2205,1456.59,9591.73,334.32,128.59375,108.547,5563,334.89,23.655,79.74,99.73,18800,109.693,169.35,2301,16.205,1652,1197.28,121.251,2410,6916.87,2015,16.312,783.25,1041.9375,1899.87,3560.4,87.32,78.785,4819.1,155.4,8542.7,16882,98.04,1343.25,90.06,120.475,93.779
"7176",2014-07-29,4007.4,134.29,107.34375,125.98,133.11,356.78,1.49157,113.65625,48.86,2553.89,118.46875,177.63,96.1757,1451,9652.2,336.56,129.1875,108.271,5579.9,328.74,23.673,79.31,100.06,18650,109.702,169.58,2267,16.118,1615.0625,1203.67,121.355,2366,6929.06,1982,16.244,769.9375,1013.1875,1890.33,3575.9,86.09,78.973,4827.8,156.283,8561.3,16960,96.276,1332.375,89.89,120.266,93.343
"7177",2014-07-30,4023.88,133.76,107.29296875,125.68,131.85,359.27,1.48957,113.328125,48.59,2540.28,117.78125,177.32,96.2205,1447.2,9594.23,337.09,127.84375,107.486,5551.8,322.25,23.689,79.23,99.63,18960,109.693,167.68,2260,16.09,1629.5625,1202.67,121.185,2380,6893.32,2022,16.214,770.4375,1027.3125,1892.36,3531.7,84.62,79.168,4861.8,157.412,8605.8,16835,94.452,1325.8125,89.32,121.081,92.947
"7178",2014-07-31,3938.96,133.66,107.34375,125.72,131.45,358.11,1.48946,113.359375,48.6,2497.83,117.734375,176.98,96.1358,1431.57,9414.31,333.99,127.78125,107.497,5513.5,322.7,23.476,79.27,99.36,18505,109.697,166.91,2226,16.007,1652.6875,1194.25,121.251,2360,6834.03,1988,16.149,760.3125,1033.125,1853.55,3476.8,82.95,79.175,4854.8,155.753,8410.5,16574,93.561,1322.8125,89.02,119.622,92.957
"7179",2014-08-01,3927.3,134.05,107.46875,126.13,131.98,356.28,1.49369,113.8046875,47.77,2461.79,118.34375,176.44,96.1259,1445.19,9208.4,329.38,128.25,107.818,5466.4,317.17,23.429,79.4,99.89,18405,109.712,165.05,2220,16.12,1671.1875,1189.54,121.364,2338,6834.03,1975,16.211,750.75,1040.9375,1847.48,3442.4,83.49,79.033,4792.9,155.471,8263.7,16396,93.561,1291.25,89.21,119.149,92.805
"7180",2014-08-04,3951.12,134.08,107.46875,125.99,132.27,359.55,1.49268,113.8671875,48.55,2461.79,118.46875,176.67,96.1508,1438.72,9158.92,326.98,128.40625,107.829,5473.9,321.63,23.271,79.59,100.06,18500,109.707,165.95,2279,16.06,1686.375,1184.83,121.355,2393.5,6734.12,2029,16.23,764.0625,1059.9375,1860.58,3453.9,85.4,79.06,4779.8,155.965,8262.2,16422,92.808,1317.4375,89.4,119.321,92.886
"7181",2014-08-05,3925.78,133.68,107.4609375,125.62,131.64,355.17,1.48746,113.828125,47.81,2460.99,118.46875,176.9,96.1757,1434.59,9187.91,329.22,128.65625,107.807,5472.6,317.08,22.811,79.06,99.69,18420,109.702,164.69,2238,16.054,1697.5625,1170.69,121.223,2383,6779.61,2013,16.167,758.75,1076.5,1842.18,3467.8,84.78,79.26,4771.1,156.159,8136.5,16184,91.836,1300.875,89.1,118.882,92.399
"7182",2014-08-06,3922.73,134.41,107.4765625,125.83,133.23,350.9,1.48801,113.90625,48.2,2441.77,118.578125,176.6,96.1308,1460.05,9123.44,328.64,128.78125,108.37,5440.9,321.81,23.03,79.14,100.3,18730,109.732,164.66,2243,16.044,1733.25,1183.14,121.468,2358,6728.44,2024,16.202,773.625,1106.6875,1843.92,3445.3,85.46,79.159,4757.2,156.212,8042.6,15759,92.272,1318.9375,89.6,119.111,92.805
"7183",2014-08-07,3910.57,134.79,107.51171875,125.7,134.13,352.01,1.4859,114.1328125,47.99,2412.94,118.984375,176.49,96.2255,1464.74,9036.98,326.23,129.46875,108.359,5413.6,324.57,22.991,79.15,100.48,18905,109.742,166,2265,16.007,1706.8125,1184.15,121.581,2329,6731.69,2027,16.272,765.6875,1094.0625,1834.67,3399.4,84.93,79.254,4749.3,154.095,7917.4,15398,91.341,1322.25,88.84,116.858,92.754
"7184",2014-08-08,3927.55,135.01,107.50390625,126.19,134.97,351.73,1.49179,114.09375,47.74,2407.34,119.015625,175.87,96.365,1463.06,9010.49,322.79,129.625,108.359,5393.4,327.96,22.935,79.04,100.82,18560,109.742,165.33,2240,16.061,1661.9375,1184.49,121.591,2295,6714.63,2024,16.312,749.125,1070.1875,1852.49,3397,85.25,79.108,4685.7,151.977,7944.1,15478,90.548,1339.6875,88.91,114.566,92.369
"7185",2014-08-11,3959.49,134.88,107.49609375,126.02,134.45,351.84,1.48857,114.0859375,46.94,2442.57,118.984375,175.98,96.2404,1462.62,9182.41,328.18,129.625,108.205,5445.8,327.6,23.112,79.02,100.52,18650,109.762,164.8,2257,16.063,1647.375,1189.87,121.591,2304,6761.74,2033.5,16.418,759.8125,1064.8125,1861.06,3436.3,85.68,79.186,4701.4,153.495,8019.4,15668,90.806,1333.375,88.77,114.91,92.744
"7186",2014-08-12,3957.97,134.91,107.50390625,125.87,134.15,349.63,1.4869,114.09375,46.56,2422.55,118.890625,176.26,96.2255,1462.73,9066.46,326.28,129.21875,108.183,5440,325.55,22.893,78.85,100.64,18750,109.762,162.19,2262,16.055,1619.6875,1172.78,121.638,2330,6758.49,2052,16.452,763.5625,1048.25,1858.94,3408.9,84.21,79.206,4767.6,151.43,8062.5,15626,90.429,1316.1875,88.92,112.791,92.856
"7187",2014-08-13,4000.81,135.23,107.53515625,125.92,134.49,344.92,1.48701,114.28125,45.67,2449.78,119.1875,174.95,96.1956,1467.08,9205.9,327.73,129.6875,107.917,5485.4,328.67,22.824,79.05,101,18560,109.767,164.17,2220,16.112,1595.25,1173.12,121.789,2283,6800.73,2026,16.504,762.4375,1028.75,1872.71,3435.9,85.53,79.305,4757.2,151.307,8107.5,15724,91.321,1298.5,89.19,111.931,92.836
"7188",2014-08-14,4023.37,135.4,107.54296875,126.05,135.18,342.59,1.48679,114.3203125,45.04,2450.58,119.328125,174.93,96.2603,1468.42,9224.39,328.31,130.25,107.906,5502.8,340.88,22.894,79.33,101.09,18680,109.767,159.5,2200.5,16.145,1605.8125,1162.05,121.789,2275,6842.96,1997,16.5,771,1046.8125,1881.18,3444.9,85.36,79.295,4788.6,151.836,8092,15678,89.305,1321,89.33,112.542,92.937
"7190",2014-08-18,4069.25,135.39,107.55078125,126.03,135.6,344.58,1.48623,114.3515625,44.3,2463.39,119.390625,175.37,96.3052,1450.11,9251.88,331.54,130.3125,107.773,5555.6,349.53,22.583,79.23,101.09,18495,109.767,158.76,2216,16.127,1631.5625,1144.29,121.733,2282,6856.77,2019,16.504,768.3125,1057,1894.67,3464.1,84.62,79.28,4819.1,153.883,8143.8,15798,89.165,1341.75,89.43,113.459,93.099
"7191",2014-08-19,4090.54,135.57,107.53515625,125.66,136.08,342.31,1.48156,114.2890625,43.9,2477.01,119.265625,174.24,96.2454,1447.2,9333.84,334.49,129.96875,107.431,5584,356.4,22.326,78.81,101.43,18550,109.777,158.7,2226,16.1,1649.375,1147.31,121.799,2302,6917.69,2039,16.493,772.0625,1063.8125,1904.01,3485.4,84.79,79.577,4866.1,153.265,8165.4,15834,88.907,1347.5,89.28,112.447,92.633
"7192",2014-08-20,4095.87,135.76,107.453125,125.11,136.84,352.12,1.47533,114.046875,44.17,2468.2,118.984375,174.03,96.2255,1445.42,9310.35,334.45,129.875,106.613,5570,358.89,22.424,78.39,101.23,18950,109.772,159.82,2259,16.033,1634.1875,1149.65,121.846,2356,6916.87,2076,16.431,765.6875,1051.1875,1909.88,3473.6,87.27,79.91,4886.2,151.713,8191.3,15791,86.727,1346.875,89.1,111.053,92.44
"7193",2014-08-21,4103.98,135.67,107.4609375,125.34,136.75,352.01,1.47723,114.078125,44.06,2501.03,119.0625,173.91,96.1707,1423.31,9389.82,336.69,130.25,106.524,5584.4,368.88,22.33,78.63,101.36,18825,109.777,160.37,2247,16.026,1642.75,1152,121.789,2362,6960.73,2059,16.536,771.5,1064.3125,1915.95,3515.7,88.84,79.84,4885.3,151.889,8298.8,16101,87.782,1366.75,89.24,111.168,92.612
"7194",2014-08-22,4111.33,135.72,107.4296875,124.99,137.07,355.17,1.47289,113.921875,43.5,2482.61,118.953125,173.81,96.1707,1428.67,9343.34,335.61,130.59375,106.381,5584.4,386.26,22.296,78.57,101.33,18750,109.777,159.84,2253.5,15.988,1673.125,1153.34,121.78,2352,6936.37,2063,16.482,778.4375,1075.5,1914.22,3483.4,90.13,80.004,4888.8,152.524,8255.6,16031,87.079,1402.5,89.38,112.275,92.623
"7196",2014-08-26,4129.07,136.22,107.4296875,124.53,137.94,353.12,1.46521,113.9609375,44.4,2561.1,119.078125,173.51,96.2952,1434.25,9587.23,342.62,130.6875,106.215,5629.8,346.5,22.296,77.9,101.99,18950,109.811,160.17,2251.5,15.907,1640.125,1158.7,121.922,2358,7043.58,2083,16.468,758.1875,1055.0625,1924.62,3597.6,91.19,80.298,4877.5,153.53,8514.1,16615,89.165,1293.6875,89.3,113.23,92.572
"7197",2014-08-27,4129.58,136.65,107.4609375,124.88,138.66,352.23,1.46777,114.078125,43.91,2557.89,119.28125,173.86,96.3201,1432.24,9565.74,342.91,131.25,106.436,5630.2,371.28,22.318,78.42,102.72,18850,109.797,160.51,2264,15.927,1658.625,1159.04,122.054,2360,7038.71,2085.5,16.456,758.1875,1066.25,1923.17,3600.5,91.25,80.074,4906.2,153.971,8511.6,16722,89.938,1306,89.63,112.905,93.536
"7198",2014-08-28,4126.54,136.9,107.48046875,124.85,139.66,346.52,1.46644,114.1796875,43.87,2532.27,119.4375,173.92,96.3251,1440.06,9448.79,342,131.78125,106.646,5614.1,386.17,22.467,78.49,102.7,18650,109.802,160.11,2248.5,15.895,1677.125,1159.71,122.054,2343,7002.97,2081,16.464,770.4375,1084.3125,1922.79,3577.6,89.7,80.139,4888.8,155.891,8416.4,16381,89.516,1291.5625,89.79,114.643,93.434
"7199",2014-08-29,4138.96,136.87,107.51171875,124.37,139.43,347.62,1.46088,114.2109375,42.99,2534.67,119.375,173.67,96.355,1436.71,9436.3,342.83,131.59375,106.193,5611.7,386.38,22.333,78.24,102.68,18800,109.826,161.25,2241,15.828,1671.9375,1159.37,122.063,2359,7015.15,2096.5,16.387,761.0625,1068.625,1927.31,3587.4,90.31,80.399,4894,156.968,8409.4,16456,92.001,1285.9375,89.6,115.655,93.272
