date,NQ1 Index,RX1 Comdty,TU1 Comdty,SF1 Curncy,UB1 Comdty,HG1 Comdty,PT1 Index,EC1 Curncy,FV1 Comdty,JB1 Comdty,BO1 Comdty,VG1 Index,NG1 Comdty,TY1 Comdty,BP1 Curncy,XM1 Comdty,GC1 Comdty,GX1 Index,EO1 Index,CN1 Comdty,US1 Comdty,JY1 Curncy,WN1 Comdty,Z 1 Index,SM1 Comdty,SI1 Comdty,NV1 Curncy,G 1 Comdty,LMNIDS03 Comdty,QC1 Index,DU1 Comdty,CO1 Comdty,LMPBDS03 Comdty,SE1 Curncy,KW1 Comdty,QS1 Comdty,OE1 Comdty,LMZSDS03 Comdty,SM1 Index,LMAHDS03 Comdty,NO1 Curncy,C 1 Comdty,CL1 Comdty,XB1 Comdty,W 1 Comdty,SP1 Index,CF1 Index,CT1 Comdty,DX1 Curncy,HO1 Comdty,HI1 Index,KC1 Comdty,XP1 Index,FC1 Comdty,IB1 Index,CC1 Comdty,ST1 Index,SB1 Comdty,NK1 Index,LH1 Comdty,S 1 Comdty,AD1 Curncy,LC1 Comdty,CD1 Curncy
1991-07-31,,50.99,75.6171875,103.22,,131.14,,,55.046875,59.92,114.28,,158.659,44.078125,133.95,84.4039,854.97,3258.43,106.34,47.7,40.46875,145.744,,2829.8,30.76,11.022,,47.5,8115.0,,,16.6,555.92,,2203.75,179.75,,1073.0,,1297.0,,5921.3125,41.92,,10206.0,514.7,1800.1,608.75,113.492,37.26,,2270.08,,49.056,,11584.0,,12.02,21717.0,135.742,467.4375,46.31,87.122,81.648
1991-08-01,,51.0,75.55859375,102.47,,130.5,,,55.0,59.89,117.78,,158.03,43.96875,132.97,84.4229,853.81,3253.46,106.81,47.69,40.34375,145.543,,2831.9,32.38,10.954,,47.54,8230.0,,,16.31,555.54,,2229.8125,178.31,,1074.0,,1303.0,,6024.5625,41.12,,10258.0625,515.43,1805.6,620.16,114.12,,,2314.7,,48.286,,11573.0,,12.12,21628.0,135.297,489.1875,46.25,86.587,81.742
1991-08-02,,51.19,75.8515625,103.87,,130.43,,,55.375,59.91,120.65,,158.659,44.4375,134.25,84.4418,835.65,3263.41,106.77,47.97,40.9375,145.924,,2845.9,33.22,10.635,,48.01,8185.0,,,16.4,564.2,,2229.8125,178.55,,1070.5,,1293.0,,6018.875,41.22,,10344.875,514.76,1807.2,625.42,113.323,37.44,,2302.15,,47.866,,11976.0,,11.91,21744.0,132.502,509.1875,46.37,86.676,81.733
1991-08-05,,51.17,75.8203125,105.13,,131.34,,,55.390625,60.09,115.61,,160.548,44.46875,136.01,84.4798,836.58,3255.45,106.12,47.99,41.0,146.406,,2829.8,31.51,10.649000000000001,,48.07,8170.0,,,16.42,563.79,,2162.75,178.55,,1074.5,,1292.0,,5789.3125,41.51,,10093.1875,512.44,1801.1,622.48,111.984,37.61,,2311.91,,48.272,,12177.0,,11.87,21485.0,133.9,485.4375,46.51,86.498,81.77
1991-08-06,,51.25,75.96484375,105.34,,130.5,,,55.5859375,60.01,112.15,,161.933,44.703125,136.36,84.475,837.51,3244.5,105.55,48.21,41.28125,147.85,,2811.4,30.15,10.703,,48.03,8140.0,,,16.34,558.84,,2183.25,176.14,,1074.0,,1290.0,,5795.0625,41.32,,10171.25,519.07,1798.0,623.73,111.49,36.99,,2299.36,,47.964,,12099.0,,11.73,21227.0,133.836,455.3125,46.65,85.248,81.884
1991-08-07,,51.28,76.0234375,104.97,,132.76,,,55.6171875,60.07,109.71,,162.941,44.703125,136.17,84.5319,837.05,3280.33,106.0,48.13,41.28125,147.308,,2836.8,29.81,10.73,,48.11,8160.0,,,16.34,562.5,,2177.6875,175.66,,1074.0,,1297.0,,5703.25,41.3,,10162.625,519.4,1828.5,617.93,111.622,36.94,,2277.05,,47.123,,11953.0,,11.57,21459.0,132.82,444.4375,46.63,83.463,81.968
1991-08-08,,51.27,76.05859375,104.64,,132.5,,,55.578125,60.06,106.63,,162.815,44.5625,135.58,84.6647,838.21,3273.36,105.72,48.02,41.0625,147.027,,2838.4,30.0,10.614,,48.14,8255.0,,,16.5,559.51,,2194.4375,177.11,,1079.0,,1304.0,,5737.6875,41.72,,10214.6875,517.02,1829.5,613.21,111.936,37.27,,2250.56,,46.283,,11741.0,,11.36,21289.0,130.597,443.625,46.65,81.707,81.997
1991-08-09,,51.19,76.09765625,103.79,,133.21,,,55.609375,60.14,107.0,,162.185,44.5625,134.73,84.6884,840.77,3278.34,105.2,47.93,41.0,146.546,,2803.9,30.08,10.743,,48.09,8240.0,,,16.48,554.96,,2209.3125,177.58,,1078.0,,1295.0,,5754.9375,41.8,,10266.75,513.97,1825.4,598.76,112.624,37.57,,2263.11,,46.997,,11953.0,,10.78,21227.0,127.548,443.625,46.69,83.492,82.006
1991-08-12,,51.21,76.12890625,104.2,,130.5,,,55.671875,60.13,107.37,,162.311,44.640625,135.03,84.6789,838.68,3261.42,104.9,47.95,41.125,146.706,,2796.3,30.27,10.716,,47.83,8270.0,,,16.5,556.62,,2229.8125,178.06,,1079.0,,1302.0,,5806.5625,41.94,,10370.875,515.89,1821.4,586.73,112.334,37.64,,2229.64,,46.787,,11674.0,,10.28,20666.0,129.58,444.8125,46.71,83.343,82.034
1991-08-13,,51.43,76.1640625,103.79,,131.21,,,55.765625,60.25,104.29,,162.059,44.75,134.59,84.7358,835.65,3301.23,105.56,48.07,41.28125,146.767,,2813.6,29.98,10.641,,47.99,8195.0,,,16.4,557.28,,2246.5625,178.06,,1075.0,,1299.0,,5766.375,41.72,,10449.0,516.95,1846.7,568.89,112.72,37.42,,2208.73,,47.502,,11663.0,,10.38,20692.0,129.326,436.5,46.63,84.682,82.063
1991-08-14,,51.53,76.296875,103.34,,130.5,,,56.015625,60.41,102.54,,161.556,45.046875,134.06,84.7311,838.91,3314.17,105.86,48.31,41.71875,146.546,,2841.6,29.14,10.716,,48.01,8180.0,,,16.2,556.37,,2218.625,178.3,,1075.0,,1289.0,,5588.5,41.12,,10275.4375,518.41,1853.8,564.43,113.034,37.22,,2250.56,,47.698,,11707.0,,10.6,20969.0,129.072,428.5625,46.59,84.92,82.298
1991-08-15,,51.7,76.30078125,102.3,,130.56,,,56.0,60.33,103.92,,162.185,44.953125,132.95,84.8212,836.81,3312.18,106.19,48.2,41.59375,145.964,,2849.2,29.69,10.622,,48.11,8155.0,,,16.31,555.24,,2257.75,177.11,,1074.0,,1272.0,,5657.375,41.45,,10396.9375,518.08,,570.94,113.685,37.82,,2226.85,,47.936,,11909.0,,10.53,20817.0,125.134,437.5,46.43,85.486,82.298
1991-08-16,,51.6,76.37890625,101.68,,129.01,,,56.0859375,60.51,103.92,,160.926,45.015625,131.8,84.7832,838.68,3318.15,106.69,48.22,41.625,145.764,,2848.1,29.84,10.797,,47.98,8170.0,,,16.24,543.35,,2244.75,179.25,,1073.0,,1276.0,,5680.3125,41.18,,10344.875,512.64,,571.74,114.433,37.99,,2204.54,,48.006,,11226.0,,10.33,20585.0,129.199,435.125,46.41,85.635,82.204
1991-08-19,,50.98,76.4765625,101.24,,128.36,,,56.1171875,59.87,102.38,,162.941,45.015625,129.34,84.6315,840.31,2918.06,101.6,48.17,41.53125,144.861,,2740.2,28.38,10.825,,47.85,8325.0,,,17.11,545.39,,2129.25,197.84,,1062.0,,1283.0,,5450.8125,43.44,,9780.75,502.04,1716.9,586.01,116.979,40.67,,2196.18,,48.356,,10586.0,,9.9,19783.0,129.326,421.25,46.49,85.545,82.355
1991-08-20,,51.1,76.5703125,101.74,,128.29,,,56.2890625,60.17,102.16,,162.815,45.09375,130.57,84.7595,833.79,3035.5,102.16,48.23,41.65625,145.884,,2772.6,28.36,10.662,,47.91,8320.0,,,17.21,544.15,,2123.625,203.33,,1054.0,,1274.0,,5359.0,43.06,,9659.25,504.23,1754.4,590.29,115.905,41.53,,2169.68,,48.58,,10597.0,,9.91,19659.0,129.962,421.6875,46.65,85.635,82.468
1991-08-21,,51.41,76.4296875,104.11,,130.3,,,56.2109375,60.37,107.0,,165.207,45.09375,134.71,84.7453,835.65,3226.59,105.3,48.2,41.78125,146.907,,2831.4,30.06,10.643,,48.07,8255.0,,,16.37,549.68,,,183.78,,1056.0,,1271.0,,5588.5,,,10284.125,519.8,1827.5,581.38,112.829,38.7,,2189.2,,48.398,,11006.0,,10.77,19855.0,131.105,445.4375,46.81,85.248,82.242
1991-08-22,,51.5,76.4375,104.19,,130.5,,,56.28125,60.46,106.63,,178.807,45.15625,134.82,84.8259,829.36,3246.49,105.24,48.35,41.875,146.666,,2867.5,30.88,10.568,,48.19,8152.0,,,16.5,554.3,,2268.9375,184.02,,1063.0,,1277.0,,5749.1875,43.4,,10388.25,519.93,1857.9,579.06,112.455,38.96,,2209.09,,48.902,,11247.0,,10.79,20300.0,130.851,452.5625,46.98,86.468,82.327
1991-08-23,,51.47,76.2578125,103.0,,130.88,,,56.0,60.4,106.1,,184.379,44.875,133.58,84.8164,827.27,3280.33,105.57,48.21,41.5,146.365,,2880.5,30.9,10.649000000000001,,48.19,8141.0,,,16.65,539.53,,,182.35,,1056.0,,1279.0,,5726.25,43.58,,10396.9375,522.98,1862.0,572.46,113.263,38.82,,2279.37,,49.28,,11226.0,,10.7,19739.0,131.583,449.8125,46.92,85.962,82.28
1991-08-26,,51.45,76.1875,103.3,,130.95,,,55.8671875,60.3,109.02,,192.98,44.75,133.96,84.6931,831.22,3300.23,106.04,48.21,41.4375,146.426,,,31.58,10.63,,,,,,,,,2339.75,,,,,,,5841.0,43.9,,10622.5625,522.78,1880.2,572.73,113.239,38.96,,2305.89,,49.112,,11426.0,,10.96,19436.0,130.412,461.6875,46.83,84.801,82.327
1991-08-27,,51.5,76.2734375,103.24,,133.21,,,55.9375,60.28,106.04,,190.921,44.84375,133.85,84.7169,829.36,3285.31,105.7,48.31,41.53125,146.325,,2855.7,31.51,10.576,,48.04,7901.0,,,16.76,549.56,,2302.5,183.78,,1049.0,,1278.0,,5777.875,43.92,,10509.75,522.85,1876.7,578.88,113.275,38.95,,2317.82,,48.93,,11216.0,,11.03,19480.0,130.558,455.3125,46.89,84.563,82.497
1991-08-28,,51.66,76.390625,103.62,,134.19,,,56.1484375,60.25,105.51,,191.163,45.109375,134.54,84.75,827.97,3296.25,105.64,48.54,41.875,146.606,,2855.7,31.67,10.603,,48.14,7880.0,,,16.7,550.75,,2309.9375,184.26,,1034.0,,1294.0,,5737.6875,43.44,,10596.5,525.83,1878.7,588.78,112.708,38.97,,2319.15,,48.818,,11247.0,,11.06,19543.0,128.729,451.9375,46.85,83.254,82.581
1991-08-29,,51.76,76.48828125,103.21,,134.25,,,56.3203125,60.53,105.35,,190.315,45.296875,134.23,84.7453,820.51,3304.22,105.96,48.66,42.125,146.105,,2874.0,31.77,10.33,,48.35,7955.0,,,16.94,545.82,,2291.3125,188.07,,1037.0,,1294.0,,5668.875,43.9,,10570.5,526.09,1884.3,579.59,112.986,39.57,,2339.04,,48.992,,11195.0,,10.84,19828.0,128.363,450.375,46.88,82.957,82.629
1991-08-30,,51.59,76.3828125,103.08,,134.64,,,56.0859375,60.61,106.67,,189.467,45.09375,134.01,84.7263,814.0,3283.32,105.85,48.55,41.84375,146.526,,2884.8,32.33,10.289,,48.25,7930.0,,,17.25,547.44,,2315.0,189.02,,1033.0,,1283.0,,5719.375,44.48,,10678.625,524.17,1883.8,584.05,112.986,40.15,,2360.26,,48.76,,11447.0,,10.96,19970.0,129.387,456.5625,46.89,83.373,82.525
1991-09-02,,51.9,,,,,,,,60.83,,,,,,84.6789,,,106.38,,,,,2916.1,,,,48.54,7935.0,,,17.2,546.62,,,189.5,,1041.5,,1288.0,,,,,,,1890.8,,,,,,,,,,,,20229.0,,,,,
1991-09-03,,51.89,76.41796875,103.35,,134.84,,,56.1328125,60.86,106.2,,188.498,45.125,135.14,84.6505,814.23,,106.12,48.72,41.875,147.589,,2901.0,32.37,10.55,,48.65,7840.0,,,17.15,546.37,,2331.375,186.88,,1040.0,,1284.0,,5708.125,44.44,,10770.0625,520.39,1897.4,592.97,112.283,,,2364.23,,48.673,,11835.0,,10.84,20068.0,128.216,453.875,46.67,83.254,82.534
1991-09-04,,51.83,76.4609375,103.3,,133.66,,,56.140625,60.91,106.51,,189.952,45.09375,135.3,84.6599,814.46,,106.0,48.63,41.84375,147.91,,2890.2,32.45,10.542,,48.49,7790.0,,,16.88,542.57,,2331.375,183.78,,1040.5,,1282.0,,5708.125,43.58,,10820.0,518.41,1884.3,589.4,112.152,39.15,,2347.0,,48.673,,12486.0,,10.86,20006.0,129.387,458.6875,46.93,83.463,82.525
1991-09-05,,51.75,76.47265625,103.16,,134.38,,,56.1171875,60.86,106.78,,192.98,45.03125,135.22,84.6931,810.74,,106.72,48.48,41.71875,147.649,,2893.4,31.97,10.43,,48.56,7700.0,,,16.78,538.83,,2333.25,183.54,,1039.5,,1279.0,,5674.4375,43.34,,10761.75,516.49,1895.9,592.52,112.199,38.92,,2392.08,,49.384,,12465.0,,11.46,20229.0,130.997,453.0625,46.96,85.099,82.572
1991-09-06,,51.75,76.546875,104.53,,137.71,,,56.328125,60.84,108.31,,195.888,45.265625,137.27,84.6837,815.39,3277.34,106.74,48.72,42.09375,147.749,,2897.7,31.85,10.709,,48.8,7735.0,,,16.73,547.74,,2320.4375,183.78,,1037.0,,1283.0,,5635.1875,43.1,,10703.5625,516.09,1886.3,584.67,110.984,38.72,,2413.3,,49.616,,12643.0,,11.42,20345.0,132.461,452.3125,47.17,85.843,82.732
1991-09-09,,51.85,76.58203125,106.16,,136.66,,,56.40625,60.87,107.94,,197.341,45.390625,138.47,84.7169,819.82,3266.4,106.25,48.83,42.15625,148.933,,2881.5,32.09,10.901,,48.94,7835.0,,,16.54,552.98,,2325.9375,180.68,,1048.0,,1285.0,,5618.3125,42.62,,10720.1875,515.03,1883.8,587.97,109.865,38.28,,2480.92,,49.543,,12632.0,,11.21,20158.0,132.461,453.5,47.36,85.426,82.704
1991-09-10,,51.7,76.59765625,106.41,,136.93,,,56.40625,60.88,106.72,,203.883,45.359375,138.1,84.7406,817.02,3246.49,105.93,48.88,42.09375,148.752,,2850.8,31.91,10.741,,48.86,7850.0,,,16.63,560.65,,2329.5625,181.87,,1044.0,,1283.0,,5607.125,42.78,,10736.8125,510.32,1866.2,584.05,109.972,38.15,,2453.08,,49.746,,12433.0,,11.05,20060.0,132.754,450.0,47.18,85.516,82.685
1991-09-11,,51.7,76.58203125,106.22,,136.73,,,56.3984375,60.97,107.78,,197.341,45.328125,138.01,84.7026,806.31,3246.49,105.81,48.85,42.09375,148.572,,2850.3,32.47,10.63,,48.94,7965.0,,,16.8,565.15,,2347.8125,179.53,,1048.5,,1283.0,,5663.25,43.24,,10844.9375,509.79,1867.7,576.92,109.948,38.28,,2433.19,,49.21,,12590.0,,11.23,20140.0,133.046,456.9375,47.24,84.98,82.836
1991-09-12,,51.78,76.62890625,106.97,,136.6,,,56.5625,61.15,109.31,,193.344,45.5625,138.82,84.7311,803.52,3258.43,106.08,49.17,42.375,149.936,,2869.1,32.88,10.656,,49.21,7960.0,,,16.79,578.34,,2382.4375,180.47,,1046.0,,1241.0,,5730.5625,43.02,,10961.375,513.77,1888.8,564.61,109.198,38.03,,2468.99,,49.471,,12884.0,,11.18,20174.0,132.827,461.375,47.66,85.724,82.912
1991-09-13,,51.78,76.6875,106.66,,136.21,,,56.5859375,61.28,107.88,,192.617,45.5625,138.47,84.7737,803.75,3258.43,105.96,49.01,42.34375,149.735,,2845.9,33.35,10.75,,49.39,7875.0,,,17.02,561.9,,2389.75,180.0,,1046.0,,1255.0,,5702.5,43.32,,10978.0,508.2,1900.9,566.66,109.507,38.35,,2425.23,,49.485,,12622.0,,11.06,20641.0,133.632,461.75,47.66,85.278,83.006
1991-09-16,,51.8,76.6875,107.54,,134.64,,,56.640625,,109.52,,193.223,45.6875,138.79,84.7737,803.75,3245.5,105.77,49.17,42.46875,149.976,,2829.8,34.05,10.768,,49.33,7725.0,,,17.08,547.98,,2418.875,182.11,,1048.5,,1239.0,,5736.1875,43.6,,11086.125,511.85,1903.9,573.8,108.924,38.59,,2374.84,,49.326,,12475.0,,10.8,,133.925,470.875,47.76,85.129,83.072
1991-09-17,,51.81,76.69921875,107.78,,132.49,,,56.65625,61.15,110.05,,193.586,45.703125,139.21,84.7927,808.64,3257.44,105.9,49.06,42.53125,149.875,,2816.8,34.28,10.928,,49.28,7570.0,,,16.92,549.7,,2429.8125,180.7,,1046.0,,1223.0,,5725.0,43.2,,11094.4375,510.99,1905.4,573.62,108.804,38.0,,2321.8,,49.456,,12905.0,,11.15,20805.0,132.9,472.8125,47.81,85.337,83.062
1991-09-18,,51.79,76.69921875,106.81,,134.38,,,56.6484375,61.2,111.37,,195.04,45.703125,138.08,84.8497,813.06,3234.55,105.58,49.19,42.5,149.252,,2808.2,34.4,10.986,,49.66,7680.0,,,17.07,546.03,,2435.3125,182.34,,1048.5,,1231.0,,5769.875,43.64,,11136.0,512.18,1895.9,582.27,109.495,38.46,,2337.71,,49.558,,12811.0,,11.25,20822.0,133.339,477.4375,47.78,86.051,82.996
1991-09-19,,51.7,76.69921875,106.64,,134.71,,,56.6328125,61.15,109.26,,202.308,45.703125,138.22,84.8402,812.13,3229.66,105.39,49.27,42.5,149.272,,2801.7,33.71,10.946,,49.66,7700.0,,,16.95,548.04,,2424.375,182.57,,1047.0,,1223.0,,5691.3125,43.48,,11111.0625,513.17,1908.9,574.06,109.626,38.46,,2393.41,,50.109,,12779.0,,11.16,20753.0,137.437,466.625,47.65,87.688,83.148
1991-09-20,,51.68,76.73828125,107.04,,137.58,,,56.6953125,61.39,109.26,,211.031,45.828125,138.3,84.8497,812.36,3217.92,105.13,49.36,42.65625,149.513,,2820.1,33.26,11.002,,49.61,7605.0,,,17.1,543.61,,2409.8125,183.27,,1046.0,,1215.0,,5612.75,43.9,,10994.625,513.69,1909.9,589.13,109.364,38.92,,2407.99,,50.123,,12937.0,,11.09,20701.0,136.559,463.125,47.63,87.331,83.195
1991-09-23,,51.63,76.75,107.94,,137.19,,,56.7265625,,108.68,,218.057,45.859375,139.37,84.9209,817.49,3220.85,104.63,49.5,42.6875,151.263,,2792.0,32.76,11.215,,49.45,7485.0,,,17.25,551.94,,2380.625,186.31,,1041.0,,1202.0,,5584.6875,,,10869.875,512.24,1899.4,571.39,108.542,39.67,,2365.56,,50.051,,12779.0,,11.19,,134.51,457.75,47.9,87.36,83.252
1991-09-24,,51.73,76.78125,107.32,,136.21,,,56.734375,61.62,109.89,,214.648,45.84375,138.42,85.0253,824.24,3233.57,104.67,49.68,42.625,150.459,,2793.1,32.75,11.433,,49.41,7540.0,,,17.36,544.97,,2378.8125,186.31,,1028.0,,1199.0,,5579.0625,44.14,,10861.5625,513.69,1898.9,567.58,109.233,39.6,,2431.86,,50.022,,12632.0,,11.78,20943.0,134.803,457.75,47.75,88.372,83.31
1991-09-25,,51.74,76.8046875,107.43,,139.21,,,56.7265625,61.53,109.1,,215.784,45.8125,138.69,85.0206,821.91,3237.48,104.48,49.83,42.5625,150.579,,2813.6,32.83,11.34,,49.33,7625.0,,,17.34,542.8,,2384.25,186.55,,1036.0,,1216.0,,5551.0,44.18,,10886.5,512.31,1889.8,563.68,109.102,39.54,,2421.25,,50.036,,12863.0,,11.76,20969.0,134.583,456.375,47.63,88.61,83.252
1991-09-26,,51.73,76.90234375,107.22,,138.75,,,56.8046875,61.63,106.57,,217.943,45.875,138.19,85.0965,816.79,3214.98,103.99,49.84,42.65625,149.835,,2812.5,32.76,11.047,,49.2,7535.0,,,17.46,548.29,,2378.8125,186.31,,1035.5,,1203.0,,5511.6875,44.18,,10836.625,513.03,1888.3,562.04,109.388,39.18,,2369.54,,50.312,,12832.0,,11.93,21288.0,134.949,454.625,47.2,89.235,83.157
1991-09-27,,51.79,76.97265625,108.27,,139.14,,,56.96875,61.61,105.72,,218.171,46.125,139.4,85.1202,812.83,3216.94,103.91,50.31,42.96875,150.7,,2809.3,32.83,10.954,,49.28,7510.0,,,17.71,,,2435.3125,187.95,,1038.0,,1190.0,,5528.5,44.39,,11027.9375,511.65,1896.4,561.52,108.542,39.5,,2272.74,,50.327,,12695.0,,11.91,21288.0,136.998,452.5,47.79,89.265,83.329
1991-09-30,,51.87,77.0078125,108.52,,136.8,,,57.0703125,61.54,105.1,,219.875,46.203125,140.08,85.1345,824.13,3195.41,103.11,50.29,43.03125,151.042,,2819.8,33.13,11.095,,49.42,7490.0,,,17.61,553.28,,2449.875,189.59,,1036.0,,1180.0,,5595.875,44.22,,11061.1875,513.69,1896.4,555.8,108.066,39.59,,2198.49,,50.167,,12800.0,,11.95,21167.0,134.51,453.875,47.85,89.178,83.462
1991-10-01,,52.06,77.0078125,108.17,,137.06,,,57.1171875,61.74,105.0,,216.693,46.234375,139.73,85.1914,824.13,3206.17,103.68,50.32,43.03125,150.459,,2847.2,33.25,11.161,,49.65,7525.0,,,17.56,550.18,,2495.4375,188.18,,1023.5,,1175.5,,5719.375,44.2,,11302.375,515.47,1910.9,567.4,108.352,,,2153.4,,50.08,,12695.0,,11.79,21496.0,134.583,455.0,47.64,88.974,83.509
1991-10-02,,52.09,76.99609375,107.98,,136.34,,,57.0703125,61.79,106.71,,215.216,46.171875,139.92,85.2436,827.13,3203.24,103.61,50.5,42.96875,151.243,,2846.2,32.92,11.122,,49.5,7615.0,,,17.69,548.44,,2490.0,190.29,,1017.0,,1176.0,,5696.9375,44.41,,11360.5625,512.57,1897.4,562.99,108.209,39.83,,2149.42,,49.876,,12821.0,,11.73,21427.0,132.973,454.8125,47.87,88.713,83.528
1991-10-03,,,77.04296875,108.21,,137.25,,,57.1328125,61.97,104.43,,214.875,46.171875,140.16,85.2864,831.75,,102.78,50.36,42.90625,153.656,,2810.3,32.45,11.215,,49.49,7550.0,,,18.03,547.29,,2493.625,193.56,,1009.0,,1162.0,,5640.8125,45.09,,11269.0625,507.64,1884.8,577.71,107.78,40.46,,2114.95,,49.717,,13619.0,,11.34,21729.0,132.314,446.5,47.68,88.306,83.528
1991-10-04,,52.27,77.1796875,107.04,,137.19,,,57.3203125,61.83,104.58,,216.352,46.421875,138.85,85.2579,834.28,3197.37,102.47,50.58,43.1875,154.3,,2810.3,32.8,11.087,,49.23,7510.0,,,17.93,543.8,,2533.75,193.56,,1016.0,,1154.0,,5696.9375,44.97,,11443.75,503.29,1870.3,568.44,108.554,40.43,,2110.97,,49.935,,13440.0,,11.48,21539.0,134.071,449.8125,47.48,89.12,83.519
1991-10-07,,52.26,77.171875,106.78,,135.16,,,57.34375,61.82,103.34,,217.375,46.421875,138.76,85.3148,834.97,3156.28,101.71,50.81,43.1875,155.205,,2780.3,32.69,11.029,,49.45,7500.0,,,18.13,542.89,,2544.6875,197.07,62.205,1012.0,,1137.0,,5663.25,45.71,,11518.5625,502.77,1861.7,557.88,108.519,41.22,,2129.53,,49.949,,13451.0,,11.6,21401.0,135.242,445.75,47.62,88.945,83.671
1991-10-08,,52.14,77.19140625,105.8,,138.36,,,57.3203125,61.74,104.22,,220.784,46.359375,136.64,85.3433,830.82,3138.67,102.24,50.58,43.0625,154.199,,2781.8,32.19,10.861,,49.0,7540.0,,,18.18,535.44,,2539.1875,198.0,62.124,1018.0,,1150.0,,5601.5,45.73,,11501.9375,502.83,1865.8,556.41,109.495,41.35,,2129.53,,49.847,,13335.0,,11.6,21219.0,134.656,442.25,47.57,88.713,83.747
1991-10-09,,52.21,77.1328125,106.43,,138.95,,,57.1953125,61.62,103.6,,223.852,46.078125,137.67,85.3765,835.21,3111.27,102.17,50.24,42.59375,154.642,,2760.8,32.04,10.935,,48.75,7590.0,,,18.49,533.61,,2533.75,201.95,62.205,1013.0,,1137.5,,5584.6875,46.07,,11410.5,497.9,1863.8,558.14,108.936,41.96,,2142.79,,50.007,,13325.0,,11.53,21323.0,133.485,440.5,47.59,89.12,83.661
1991-10-10,,52.29,77.0859375,106.13,,136.86,,,57.078125,,105.36,,222.488,45.859375,137.32,85.3433,833.36,3110.29,101.66,50.21,42.4375,154.059,,2760.2,31.84,10.84,,48.59,7545.0,,,18.28,532.89,,2521.0,201.02,62.212,1010.5,,1138.5,,5607.125,45.71,,11368.875,503.16,1864.8,555.11,109.269,41.59,,2148.1,,50.094,,13251.0,,11.48,,132.314,440.6875,47.76,89.584,83.661
1991-10-11,,52.39,77.1953125,106.4,,137.77,,,57.359375,61.54,100.8,,222.148,46.265625,137.88,85.3955,835.9,3107.36,102.2,50.62,42.96875,154.823,,2735.4,30.72,11.026,,48.86,7570.0,,,18.43,532.06,,2557.4375,200.33,62.26,1009.0,,1137.5,,5590.25,45.93,,11543.5625,503.82,1850.2,558.74,108.912,41.65,,2161.36,,50.123,,13283.0,,11.24,21176.0,132.168,421.75,47.74,89.265,83.775
1991-10-14,,52.34,77.2421875,105.91,,136.01,,,57.359375,61.54,101.42,,225.216,46.234375,137.22,85.5047,833.36,3119.1,103.25,,42.9375,155.044,,2758.6,30.87,10.893,,48.76,7540.0,,,18.75,528.15,,2542.875,204.51,62.226,1007.5,,1150.5,,5573.4375,46.66,,11435.4375,511.39,1853.2,549.82,109.436,42.6,,2162.68,,49.978,,12790.0,,11.36,20986.0,130.704,423.6875,47.85,89.032,83.661
1991-10-15,,52.29,77.265625,105.37,,135.88,,,57.390625,61.7,102.46,,225.67,46.3125,136.19,85.5189,830.59,3140.62,104.4,50.62,43.03125,154.401,,2758.6,30.72,10.853,,48.67,7505.0,,,19.08,523.54,,2553.8125,206.14,62.185,992.5,,1140.0,,5528.5,47.46,,11518.5625,516.19,1879.3,551.21,109.972,42.65,,2118.93,,49.775,,12391.0,,11.48,21332.0,129.826,423.6875,47.84,88.306,83.671
1991-10-16,,52.3,77.27734375,105.55,,136.6,,,57.4140625,61.78,101.37,,227.375,46.3125,136.69,85.462,831.51,3112.25,104.59,50.55,42.96875,154.179,,2766.0,31.2,10.973,,48.62,7475.0,,,18.91,531.06,,2575.6875,204.51,62.178,997.0,,1160.0,,5522.9375,47.08,,11626.6875,519.35,1884.3,553.81,109.769,42.2,,2187.88,,49.891,,12706.0,,11.69,21297.0,130.265,426.8125,47.65,89.265,83.604
1991-10-17,,52.32,77.1796875,105.97,,138.3,,,57.203125,62.03,101.37,,228.852,45.984375,137.24,85.481,835.67,3104.42,104.67,50.37,42.4375,155.004,,2772.4,30.98,10.968,,48.52,7430.0,,,19.12,536.97,,2595.6875,207.07,62.171,1011.0,,1248.0,,5567.8125,47.6,,11734.8125,518.23,1877.3,548.09,109.305,42.79,,2195.83,,49.789,,12790.0,,11.67,21539.0,128.802,423.125,47.91,89.381,83.813
1991-10-18,,52.35,77.1953125,106.89,,136.99,,,57.25,62.14,103.39,,230.102,46.125,138.51,85.3908,840.51,3106.38,104.53,50.7,42.65625,154.964,,2790.3,31.1,11.06,,48.52,7426.0,,,19.27,537.23,,2630.375,208.69,62.192,1009.5,,1234.5,,5640.8125,48.01,,11876.1875,519.29,1888.3,546.88,108.531,43.05,,2205.12,,49.688,,12601.0,,11.47,21815.0,126.972,427.1875,47.93,89.323,83.946
1991-10-21,,52.12,77.13671875,106.26,,136.8,,,57.125,62.22,101.78,,228.738,45.84375,137.69,85.462,843.97,3108.34,103.8,50.57,42.21875,153.576,,2759.7,31.05,11.087,,48.2,7445.0,,,19.33,535.75,,2626.6875,208.69,62.096,996.5,,1223.0,,5623.9375,47.82,,11809.6875,516.32,1862.2,544.46,109.055,43.28,,2222.35,,49.688,,12465.0,,11.49,21798.0,123.533,423.3125,47.81,89.032,84.003
